鄉鎮市區,村里,納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
新興區,開平里,1276,1807012,1416,743,390,1510,4999.66,353.05
新興區,光耀里,759,665384,877,644,333,1115,1126.06,128.45
新興區,永寧里,510,517374,1014,655,351,1217,1214.26,119.70
新興區,順昌里,604,589886,977,602,312,1050,3123.39,319.81
新興區,正氣里,494,465456,942,656,324,1218,1067.45,113.29
新興區,建華里,253,277315,1096,577,324,1031,4159.68,379.50
新興區,振華里,398,541980,1362,727,362,1460,4524.27,332.24
新興區,文昌里,991,1250549,1262,783,394,1565,1560.65,123.67
新興區,興昌里,633,626515,990,659,318,1132,1200.33,121.28
新興區,其他,22,14161,644,509,336,771,516.54,80.25
新興區,合計,15320,16552834,1080,640,340,1205,2699.67,249.86
前金區,青山里,572,674996,1180,655,356,1276,2113.56,179.11
前金區,長興里,341,298084,874,592,345,1100,973.68,111.39
前金區,民生里,252,265328,1053,667,325,1207,1369.47,130.07
前金區,東金里,349,540538,1549,648,315,1317,7211.87,465.64
前金區,林投里,215,273403,1272,531,289,986,5811.34,457.00
前金區,後金里,240,267825,1116,661,370,1283,1784.13,159.88
前金區,文東里,431,528481,1226,629,319,1199,3922.94,319.93
前金區,長生里,586,687553,1173,747,397,1436,1506.35,128.39
前金區,博孝里,339,324198,956,626,354,1205,979.94,102.47
前金區,復元里,360,414677,1152,732,390,1393,1505.39,130.69
前金區,社東里,593,807685,1362,749,398,1461,2304.50,169.20
前金區,社西里,405,435917,1076,704,390,1237,1524.66,141.65
前金區,國民里,341,447616,1313,654,357,1304,1715.12,130.66
前金區,新生里,1340,1443891,1078,688,362,1320,1546.86,143.56
前金區,北金里,263,217035,825,564,307,1008,876.83,106.25
前金區,榮復里,362,286416,791,551,317,998,812.80,102.73
前金區,文西里,327,276637,846,558,325,939,1077.89,127.41
前金區,草江里,370,355250,960,628,321,1233,1041.45,108.47
前金區,長城里,390,346178,888,603,323,1091,1028.92,115.92
前金區,三川里,190,186093,979,512,293,806,3061.12,312.54
前金區,其他,2,5335,2668,2668,1840,3495,2340.74,87.75
前金區,合計,8268,9083135,1099,646,347,1232,2471.33,224.95
苓雅區,博仁里,246,367413,1494,724,339,1460,3500.42,234.37
苓雅區,苓洲里,488,560300,1148,659,354,1270,1558.61,135.75
苓雅區,苓昇里,336,246440,733,565,325,956,609.49,83.10
苓雅區,苓雅里,485,440784,909,619,375,1088,1041.33,114.58
苓雅區,苓中里,499,363973,729,544,317,917,667.18,91.47
苓雅區,苓東里,454,379504,836,595,333,982,955.16,114.27
苓雅區,城東里,685,678158,990,717,379,1234,1078.89,108.98
苓雅區,城北里,514,461899,899,627,371,1065,1034.59,115.13
苓雅區,城西里,161,108857,676,496,298,887,629.39,93.09
苓雅區,意誠里,1075,823053,766,555,328,979,774.87,101.21
苓雅區,鼓中里,298,262721,882,636,329,1128,999.52,113.37
苓雅區,田西里,434,383992,885,606,331,1133,928.22,104.91
苓雅區,日中里,742,712861,961,648,370,1168,1056.08,109.92
苓雅區,美田里,371,312030,841,601,272,1042,960.36,114.19
苓雅區,林西里,525,457606,872,610,360,1025,902.08,103.49
苓雅區,林南里,1099,1308959,1191,756,416,1421,1854.04,155.66
苓雅區,林德里,617,710708,1152,658,381,1381,1481.98,128.66
苓雅區,福海里,325,256376,789,582,351,987,695.33,88.15
