鄉鎮市區,村里,納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
水上鄉,大堀村,349,238274,683,528,327,834,614.79,90.05
水上鄉,大崙村,466,312670,671,535,323,843,621.24,92.59
水上鄉,塗溝村,175,122614,701,579,360,897,585.77,83.60
水上鄉,粗溪村,374,272765,729,551,351,869,637.65,87.43
水上鄉,下寮村,509,374712,736,572,342,910,696.39,94.60
水上鄉,回歸村,126,96635,767,558,319,948,725.84,94.64
水上鄉,三和村,462,399433,865,710,409,1133,683.94,79.11
水上鄉,龍德村,529,399649,755,577,363,996,590.68,78.19
水上鄉,溪洲村,238,162126,681,515,350,893,527.23,77.40
水上鄉,三鎮村,152,110371,726,510,309,920,818.63,112.74
水上鄉,靖和村,117,89506,765,668,435,992,498.32,65.14
水上鄉,南和村,337,247056,733,557,362,916,645.90,88.10
水上鄉,柳林村,479,308805,645,526,349,773,541.47,83.99
水上鄉,柳鄉村,487,326246,670,540,336,845,520.35,77.68
水上鄉,內溪村,258,186072,721,508,293,836,1561.94,216.57
水上鄉,寬士村,1032,739987,717,577,346,891,634.90,88.54
水上鄉,國姓村,219,136333,623,496,337,803,495.32,79.57
水上鄉,三界村,165,111879,678,528,315,762,607.29,89.56
水上鄉,南鄉村,148,104693,707,502,324,739,777.18,109.87
水上鄉,忠和村,401,234591,585,481,294,745,477.20,81.57
水上鄉,義興村,178,113951,640,454,290,736,606.75,94.78
水上鄉,民生村,718,462014,643,531,329,833,476.67,74.08
水上鄉,中庄村,374,261885,700,519,338,851,1085.06,154.96
水上鄉,柳新村,358,214055,598,520,340,771,391.83,65.53
水上鄉,其他,0,0,0,0,0,0,0.00,0.00
水上鄉,合計,10291,7264231,706,548,338,885,664.74,94.17
中埔鄉,中埔村,350,226717,648,555,318,844,490.45,75.71
中埔鄉,??館村,183,131241,717,546,322,977,558.26,77.84
中埔鄉,龍門村,125,84607,677,584,359,850,443.36,65.50
中埔鄉,裕民村,153,97945,640,532,329,772,490.58,76.63
中埔鄉,金蘭村,258,169333,656,539,301,781,574.77,87.57
中埔鄉,富收村,598,397218,664,522,301,827,601.12,90.50
中埔鄉,和睦村,765,563252,736,559,358,916,640.97,87.06
中埔鄉,隆興村,353,247435,701,516,303,829,865.68,123.50
中埔鄉,義仁村,248,162418,655,504,302,862,578.97,88.40
中埔鄉,社口村,360,222859,619,501,318,782,472.50,76.33
中埔鄉,灣潭村,145,88915,613,447,332,772,522.26,85.17
中埔鄉,石?村,184,112721,613,556,336,773,406.86,66.41
中埔鄉,頂埔村,136,94982,698,550,352,875,540.27,77.36
中埔鄉,同仁村,349,215817,618,532,329,795,471.23,76.20
中埔鄉,深坑村,115,85125,740,569,395,908,638.11,86.21
中埔鄉,瑞豐村,102,48971,480,419,223,629,350.98,73.10
中埔鄉,沄水村,133,92543,696,559,333,811,738.34,106.11
中埔鄉,三層村,119,70023,588,523,307,732,437.76,74.39
中埔鄉,東興村,32,16903,528,488,315,709,317.48,60.10
中埔鄉,中崙村,38,25722,677,535,376,868,451.33,66.68
中埔鄉,和美村,1937,1442492,745,581,352,966,641.65,86.16
中埔鄉,和興村,1292,858823,665,536,329,863,505.70,76.08
中埔鄉,其他,0,0,0,0,0,0,0.00,0.00
中埔鄉,合計,7975,5456063,684,544,330,867,586.51,85.73
竹崎鄉,竹崎村,575,375836,654,534,306,814,529.32,80.98
竹崎鄉,和平村,410,266951,651,512,321,773,669.38,102.81
竹崎鄉,坑頭村,123,82803,673,497,342,792,702.08,104.29
竹崎鄉,沙坑村,146,80564,552,447,237,679,529.98,96.04
竹崎鄉,獅埜村,216,139078,644,508,324,781,528.77,82.12
竹崎鄉,鹿滿村,299,196729,658,512,312,804,561.25,85.30
竹崎鄉,紫雲村,254,164089,646,492,322,753,696.54,107.82
竹崎鄉,灣橋村,1237,888590,718,546,355,900,589.45,82.06
竹崎鄉,義仁村,185,118250,639,511,333,808,494.75,77.40
竹崎鄉,義和村,129,93124,722,593,350,861,588.59,81.53
竹崎鄉,內埔村,304,192390,633,526,306,792,495.78,78.34
竹崎鄉,昇平村,284,197631,696,549,339,848,688.30,98.91
竹崎鄉,桃源村,163,106669,654,542,300,847,610.21,93.25
竹崎鄉,白杞村,119,73911,621,484,308,700,489.94,78.88
竹崎鄉,龍山村,313,215901,690,515,337,783,615.88,89.29
竹崎鄉,義隆村,95,64664,681,493,291,802,661.09,97.12
竹崎鄉,文峰村,109,78554,721,501,280,887,982.60,136.34
竹崎鄉,塘興村,120,80133,668,576,333,788,534.25,80.00
竹崎鄉,復金村,363,211032,581,461,312,759,523.05,89.97
竹崎鄉,緞繻村,134,84141,628,473,317,778,568.91,90.60
竹崎鄉,仁壽村,29,28957,999,581,352,878,1972.33,197.52
竹崎鄉,金獅村,45,27423,609,510,241,715,518.95,85.16
竹崎鄉,中和村,108,69028,639,523,247,698,646.55,101.16
竹崎鄉,光華村,58,30260,522,456,355,664,312.90,59.97
竹崎鄉,其他,0,0,0,0,0,0,0.00,0.00
竹崎鄉,合計,5818,3866711,665,520,323,808,609.87,91.76
梅山鄉,梅東村,438,324843,742,618,383,866,607.90,81.97
梅山鄉,梅南村,197,144823,735,554,335,890,699.85,95.20
梅山鄉,梅北村,952,691133,726,567,358,901,593.89,81.80
梅山鄉,過山村,83,63021,759,606,335,962,623.96,82.18
梅山鄉,圳南村,41,21460,523,469,374,648,286.38,54.71
梅山鄉,圳北村,76,44730,589,470,297,748,464.80,78.97
梅山鄉,大南村,262,182692,697,513,308,852,693.37,99.44
梅山鄉,安靖村,128,78358,612,504,350,743,480.72,78.53
梅山鄉,?溪村,103,60651,589,468,306,754,428.95,72.85
梅山鄉,半天村,70,40750,582,448,312,663,445.13,76.46
梅山鄉,太平村,82,53258,649,482,274,779,554.54,85.38
梅山鄉,龍眼村,57,35967,631,546,265,866,503.02,79.72
梅山鄉,太興村,52,33923,652,418,290,794,660.98,101.32
梅山鄉,瑞里村,65,40207,619,493,236,746,594.31,96.08
梅山鄉,瑞峰村,57,32419,569,521,215,743,458.08,80.54
梅山鄉,太和村,63,47182,749,585,363,915,608.55,81.26
梅山鄉,永興村,90,59945,666,583,307,824,508.63,76.36
梅山鄉,碧湖村,28,17219,615,520,262,674,591.04,96.11
梅山鄉,其他,0,0,0,0,0,0,0.00,0.00
梅山鄉,合計,2844,1972582,694,550,335,854,590.84,85.19
番路鄉,內甕村,79,59134,749,472,310,872,887.05,118.50
番路鄉,江西村,256,209028,817,579,381,1098,752.60,92.17
番路鄉,新福村,192,125641,654,535,349,784,494.72,75.60
番路鄉,下坑村,379,275557,727,564,326,951,584.14,80.34
番路鄉,番路村,162,103164,637,534,292,802,485.28,76.20
番路鄉,民和村,134,81799,610,466,259,785,544.25,89.16
番路鄉,觸口村,173,112499,650,564,348,861,487.02,74.89
