statistic_yyy,site_id,village,household_single_total,home_group_02,home_group_03,home_group_04,home_group_05,home_group_06,home_group_07,home_group_08,home_group_09,home_group_10up,household_business_total
統計年,區域別,村里,1人家戶,2人家戶,3人家戶,4人家戶,5人家戶,6人家戶,7人家戶,8人家戶,9人家戶,10人以上家戶,共同事業戶
106,屏東縣枋寮鄉,玉泉村,54,31,27,23,21,5,3,3,1,3,0
106,屏東縣枋寮鄉,東海村,309,240,174,157,100,59,26,9,5,5,0
106,屏東縣枋寮鄉,大庄村,60,39,31,58,22,17,1,2,1,0,0
106,屏東縣新園鄉,瓦??村,149,92,111,80,64,42,20,15,3,8,0
106,屏東縣新園鄉,仙吉村,249,196,140,169,100,49,27,18,5,1,0
106,屏東縣新園鄉,田洋村,144,112,126,119,80,60,38,13,5,9,1
106,屏東縣新園鄉,港墘村,78,65,58,61,30,14,12,0,3,0,0
106,屏東縣新園鄉,內庄村,85,64,54,50,38,12,9,3,0,2,0
106,屏東縣新園鄉,新東村,202,174,149,154,80,50,28,12,6,1,0
106,屏東縣新園鄉,新園村,205,159,152,156,97,48,29,9,1,5,0
106,屏東縣新園鄉,烏龍村,103,91,79,71,39,39,17,1,6,1,0
106,屏東縣新園鄉,興龍村,208,144,131,154,76,51,17,10,4,3,1
106,屏東縣新園鄉,中洲村,204,146,109,78,69,41,9,2,2,1,0
106,屏東縣新園鄉,南龍村,165,100,102,87,58,24,12,11,1,1,0
106,屏東縣新園鄉,港西村,225,165,145,127,77,48,24,4,6,2,0
106,屏東縣新園鄉,五房村,371,218,197,183,101,52,20,8,3,0,0
106,屏東縣新園鄉,鹽埔村,565,366,298,269,169,75,34,11,5,5,0
106,屏東縣新園鄉,共和村,306,202,165,153,89,31,16,8,4,2,0
106,屏東縣崁頂鄉,崁頂村,212,132,128,127,102,65,38,23,15,19,0
106,屏東縣崁頂鄉,園寮村,204,126,123,124,85,49,32,20,10,11,0
106,屏東縣崁頂鄉,圍內村,95,68,77,67,46,29,33,11,7,9,0
106,屏東縣崁頂鄉,力社村,81,85,82,71,44,32,20,11,11,13,0
106,屏東縣崁頂鄉,洲子村,95,67,56,58,47,23,15,5,7,7,0
106,屏東縣崁頂鄉,北勢村,127,92,97,93,62,26,19,15,10,11,0
106,屏東縣崁頂鄉,越溪村,80,61,51,50,42,26,16,12,2,4,0
106,屏東縣崁頂鄉,港東村,146,113,124,105,78,44,32,19,11,6,0
106,屏東縣林邊鄉,林邊村,201,115,118,90,57,23,9,3,0,1,0
106,屏東縣林邊鄉,光林村,287,152,125,96,42,16,15,4,3,2,0
106,屏東縣林邊鄉,仁和村,278,161,103,114,49,27,6,0,3,0,0
106,屏東縣林邊鄉,中林村,118,77,62,30,23,7,5,2,2,0,0
106,屏東縣林邊鄉,永樂村,406,311,239,198,117,48,26,8,4,2,0
106,屏東縣林邊鄉,水利村,231,150,139,105,65,38,20,6,4,3,0
106,屏東縣林邊鄉,崎?村,184,119,81,81,41,19,8,6,1,0,0
106,屏東縣林邊鄉,田厝村,113,94,51,61,33,22,8,2,1,2,0
106,屏東縣林邊鄉,竹林村,293,166,125,116,74,32,10,8,4,3,0
106,屏東縣林邊鄉,鎮安村,129,80,76,61,31,25,15,5,6,2,0
106,屏東縣南州鄉,溪洲村,193,124,125,97,59,28,13,9,4,2,0
106,屏東縣南州鄉,溪南村,133,93,62,53,24,21,5,4,1,1,0
106,屏東縣南州鄉,仁里村,84,35,40,28,14,5,3,2,0,0,0
106,屏東縣南州鄉,溪北村,88,58,59,46,22,12,2,2,1,0,0
106,屏東縣南州鄉,七塊村,102,71,82,51,28,20,16,6,5,4,0
106,屏東縣南州鄉,萬華村,82,69,68,58,32,21,10,8,3,1,0
106,屏東縣南州鄉,米崙村,124,76,60,52,40,22,9,5,4,2,1
106,屏東縣南州鄉,壽元村,114,80,73,53,28,21,12,8,7,3,0
106,屏東縣南州鄉,同安村,124,92,70,51,32,14,7,4,2,5,0
106,屏東縣南州鄉,南安村,69,54,32,30,24,5,4,3,0,1,0
106,屏東縣佳冬鄉,佳冬村,206,131,116,75,50,17,11,4,3,1,1
106,屏東縣佳冬鄉,六根村,210,126,104,73,30,28,9,3,2,4,0
106,屏東縣佳冬鄉,賴家村,123,78,45,43,29,15,7,4,0,1,0
106,屏東縣佳冬鄉,萬建村,224,147,128,105,61,27,13,8,1,4,1
106,屏東縣佳冬鄉,石光村,217,154,135,134,69,33,16,5,6,1,0
106,屏東縣佳冬鄉,玉光村,250,192,141,124,71,41,21,6,4,5,0
106,屏東縣佳冬鄉,昌隆村,127,99,59,51,25,17,9,6,1,3,0
106,屏東縣佳冬鄉,豐隆村,107,63,57,34,30,10,3,1,2,1,0
106,屏東縣佳冬鄉,大同村,122,97,72,63,52,32,7,6,0,0,0
106,屏東縣佳冬鄉,羌園村,125,84,80,64,44,19,5,6,3,2,0
106,屏東縣佳冬鄉,燄溫村,147,114,79,75,48,16,4,1,0,0,0
106,屏東縣佳冬鄉,塭豐村,287,199,190,152,96,35,19,16,5,3,0
106,屏東縣琉球鄉,本福村,269,183,153,130,66,34,22,3,8,4,0
106,屏東縣琉球鄉,中福村,202,117,98,71,31,18,6,7,2,2,0
106,屏東縣琉球鄉,漁福村,139,81,67,61,28,17,11,1,2,2,0
106,屏東縣琉球鄉,大福村,185,134,103,104,53,32,17,11,3,3,0
106,屏東縣琉球鄉,南福村,167,104,84,72,44,15,12,3,0,0,0
106,屏東縣琉球鄉,天福村,164,99,79,68,40,12,14,0,2,0,0
106,屏東縣琉球鄉,上福村,193,139,118,98,67,25,20,4,3,1,0
106,屏東縣琉球鄉,杉福村,116,92,49,51,16,16,8,4,2,3,0
106,屏東縣車城鄉,福興村,256,130,103,79,44,15,14,1,3,4,0
106,屏東縣車城鄉,福安村,117,59,35,33,15,7,2,1,0,1,0
106,屏東縣車城鄉,田中村,97,62,45,34,16,12,7,3,0,0,0
106,屏東縣車城鄉,海口村,140,71,47,38,20,8,5,4,2,2,0
106,屏東縣車城鄉,統埔村,66,40,28,14,10,12,0,0,1,0,0
106,屏東縣車城鄉,溫泉村,180,91,59,40,21,12,11,2,3,2,0
106,屏東縣車城鄉,保力村,239,138,72,56,39,15,9,5,1,1,0
106,屏東縣車城鄉,新街村,54,35,35,28,10,6,3,1,2,0,0
106,屏東縣車城鄉,埔墘村,43,47,31,17,12,9,6,0,1,1,0
106,屏東縣車城鄉,射寮村,62,53,29,26,24,10,4,1,2,0,0
106,屏東縣車城鄉,後灣村,91,56,28,16,14,2,1,2,0,0,0
106,屏東縣滿州鄉,滿州村,234,134,104,73,46,20,12,11,4,3,1
106,屏東縣滿州鄉,里德村,76,35,28,19,13,11,1,0,0,0,0
106,屏東縣滿州鄉,永靖村,222,126,82,50,38,23,14,2,3,4,0
106,屏東縣滿州鄉,港口村,185,117,80,63,41,25,11,5,3,2,0
106,屏東縣滿州鄉,?林村,71,48,34,27,17,10,5,3,2,4,0
106,屏東縣滿州鄉,長樂村,235,110,79,59,43,23,10,12,3,1,0
106,屏東縣滿州鄉,九棚村,57,40,24,14,11,6,2,1,0,0,0
106,屏東縣滿州鄉,港仔村,61,42,14,13,9,3,3,1,0,0,0
106,屏東縣枋山鄉,枋山村,186,96,61,46,27,21,7,2,3,3,0
106,屏東縣枋山鄉,加祿村,249,138,106,121,74,31,22,11,2,6,0
106,屏東縣枋山鄉,楓港村,188,105,59,39,35,18,11,4,1,1,0
106,屏東縣枋山鄉,善餘村,200,102,59,21,24,14,7,3,3,2,0
106,屏東縣三地門鄉,三地村,106,93,90,81,56,37,17,8,6,5,1
106,屏東縣三地門鄉,達來村,32,26,24,20,17,4,4,1,2,0,0
106,屏東縣三地門鄉,德文村,52,43,29,28,23,10,5,12,2,1,0
106,屏東縣三地門鄉,大社村,65,43,38,37,23,14,8,4,4,1,0
106,屏東縣三地門鄉,賽嘉村,49,43,35,44,28,19,11,9,3,4,0
106,屏東縣三地門鄉,口社村,40,48,28,32,24,15,8,5,3,1,0
106,屏東縣三地門鄉,馬兒村,35,24,28,14,3,10,3,6,1,2,0
106,屏東縣三地門鄉,安坡村,39,28,31,24,21,12,10,2,0,2,0
106,屏東縣三地門鄉,青山村,69,49,66,35,22,17,9,4,1,1,0
106,屏東縣三地門鄉,青葉村,58,41,40,37,28,11,10,5,0,3,0
106,屏東縣霧臺鄉,霧台村,105,93,77,59,48,15,12,10,2,3,0
106,屏東縣霧臺鄉,阿禮村,29,22,21,18,16,7,2,0,0,0,0
106,屏東縣霧臺鄉,吉露村,6,10,12,7,7,7,2,1,1,0,0
106,屏東縣霧臺鄉,大武村,36,44,32,14,12,9,6,2,2,0,0
106,屏東縣霧臺鄉,佳暮村,24,32,20,18,18,6,10,2,0,0,0
106,屏東縣霧臺鄉,好茶村,48,44,36,23,17,10,1,1,1,0,0
106,屏東縣瑪家鄉,瑪家村,43,44,40,26,14,10,0,5,0,0,0
106,屏東縣瑪家鄉,北葉村,83,65,73,39,36,16,7,5,1,2,0
106,屏東縣瑪家鄉,?山村,56,52,60,61,35,30,16,9,8,7,0
106,屏東縣瑪家鄉,佳義村,68,51,48,43,38,17,11,9,3,7,0
106,屏東縣瑪家鄉,排灣村,33,27,34,23,17,11,6,4,3,0,0
106,屏東縣瑪家鄉,三和村,182,152,136,115,73,55,20,5,11,7,0
106,屏東縣泰武鄉,佳平村,53,48,40,32,36,18,12,9,10,9,0
106,屏東縣泰武鄉,武潭村,71,45,45,41,39,17,20,15,4,8,0
106,屏東縣泰武鄉,平和村,21,21,26,33,26,15,11,6,6,6,0
106,屏東縣泰武鄉,佳興村,34,27,17,19,17,12,3,6,2,1,0
106,屏東縣泰武鄉,泰武村,28,27,46,38,31,19,11,9,6,7,0
106,屏東縣泰武鄉,萬安村,45,40,38,28,22,14,20,12,8,10,0
106,屏東縣來義鄉,來義村,67,59,79,66,33,18,5,8,1,3,0
106,屏東縣來義鄉,義林村,40,28,31,33,24,21,7,4,5,0,0
106,屏東縣來義鄉,丹林村,62,44,38,43,28,20,13,6,2,2,0
106,屏東縣來義鄉,古樓村,98,72,61,66,40,26,13,4,5,8,0
106,屏東縣來義鄉,文樂村,64,55,56,47,26,25,14,4,2,5,0
106,屏東縣來義鄉,望嘉村,51,51,60,57,41,27,11,2,3,1,0
106,屏東縣來義鄉,南和村,115,93,74,68,39,30,9,10,8,4,0
106,屏東縣春日鄉,春日村,95,58,64,50,39,25,8,11,4,4,0
106,屏東縣春日鄉,古華村,60,40,40,19,23,23,13,10,3,3,0
106,屏東縣春日鄉,士文村,18,12,8,16,16,5,8,7,4,0,0
106,屏東縣春日鄉,七佳村,71,52,51,40,31,33,14,10,3,7,0
106,屏東縣春日鄉,歸崇村,64,47,46,30,25,10,11,4,2,5,0
106,屏東縣春日鄉,力里村,38,25,19,15,22,14,10,6,1,6,0
106,屏東縣獅子鄉,楓林村,73,59,51,39,26,14,7,6,2,2,0
106,屏東縣獅子鄉,丹路村,83,61,60,42,26,12,8,5,3,2,0
106,屏東縣獅子鄉,草埔村,67,63,39,35,21,17,2,7,1,2,0
106,屏東縣獅子鄉,內文村,28,16,13,11,7,6,1,2,1,0,0
106,屏東縣獅子鄉,竹坑村,27,26,17,11,16,2,2,4,1,2,0
106,屏東縣獅子鄉,獅子村,45,36,33,27,19,15,2,3,4,0,0
106,屏東縣獅子鄉,內獅村,61,32,31,33,25,19,6,6,2,3,0
106,屏東縣獅子鄉,南世村,39,24,21,20,10,9,3,0,3,1,0
106,屏東縣牡丹鄉,石門村,281,166,137,70,48,28,9,10,5,1,0
106,屏東縣牡丹鄉,牡丹村,105,74,56,29,14,14,8,3,4,1,0
106,屏東縣牡丹鄉,東源村,55,48,26,25,10,9,5,2,1,0,0
106,屏東縣牡丹鄉,旭海村,85,57,23,11,13,1,5,1,0,0,0
106,屏東縣牡丹鄉,高士村,81,48,32,29,24,8,3,4,1,3,0
106,屏東縣牡丹鄉,四林村,92,60,44,20,19,6,7,2,0,1,0
106,臺東縣臺東市,富岡里,264,157,79,67,46,26,20,2,3,4,0
106,臺東縣臺東市,富豐里,137,98,66,43,32,9,7,2,0,1,0
106,臺東縣臺東市,岩灣里,497,207,163,119,43,19,6,2,4,0,1
106,臺東縣臺東市,南王里,385,233,203,167,71,42,25,4,2,5,0
106,臺東縣臺東市,卑南里,398,286,231,181,54,42,15,6,1,5,0
106,臺東縣臺東市,南榮里,388,233,197,160,71,37,21,15,4,5,2
106,臺東縣臺東市,新生里,1048,689,546,423,188,75,28,16,12,6,0
106,臺東縣臺東市,民生里,522,357,229,193,86,28,18,12,2,0,0
106,臺東縣臺東市,寶桑里,149,95,68,56,28,8,7,2,2,0,0
106,臺東縣臺東市,馬蘭里,262,261,252,199,115,64,29,10,10,18,0
106,臺東縣臺東市,中心里,343,280,307,202,132,53,26,20,12,9,0
106,臺東縣臺東市,自強里,496,384,359,321,148,55,31,17,12,13,1
106,臺東縣臺東市,民族里,161,139,161,97,57,33,29,10,14,12,0
106,臺東縣臺東市,四維里,117,56,54,33,20,6,3,4,1,2,0
106,臺東縣臺東市,中華里,271,166,129,92,51,16,8,9,2,5,0
106,臺東縣臺東市,強國里,96,63,43,27,20,13,7,2,1,0,0
106,臺東縣臺東市,建國里,227,148,114,67,32,14,4,4,2,1,0
106,臺東縣臺東市,民權里,141,92,75,45,22,15,7,1,1,1,0
106,臺東縣臺東市,仁愛里,122,82,59,31,20,7,6,2,1,1,0
106,臺東縣臺東市,中正里,146,83,76,47,16,9,1,1,0,0,0
106,臺東縣臺東市,大同里,146,79,46,53,25,12,4,0,1,0,0
106,臺東縣臺東市,成功里,181,68,57,46,23,7,4,2,2,2,0
106,臺東縣臺東市,文化里,196,90,80,43,24,13,12,9,5,11,0
106,臺東縣臺東市,中山里,127,68,83,42,27,12,12,0,0,4,0
106,臺東縣臺東市,復國里,134,55,50,32,18,5,3,2,1,1,0
106,臺東縣臺東市,興國里,122,78,59,36,19,18,13,11,3,7,0
106,臺東縣臺東市,復興里,92,38,30,18,15,5,1,1,0,2,1
106,臺東縣臺東市,鐵花里,75,52,32,16,10,4,1,0,0,1,0
106,臺東縣臺東市,新園里,321,142,109,93,37,29,15,7,1,4,0
106,臺東縣臺東市,豐田里,287,160,139,131,79,36,13,7,2,6,1
106,臺東縣臺東市,豐年里,472,302,230,178,84,38,24,3,5,2,1
106,臺東縣臺東市,光明里,432,297,225,215,89,38,18,5,4,2,0
106,臺東縣臺東市,豐樂里,139,125,99,91,45,27,19,14,5,6,0
106,臺東縣臺東市,永樂里,238,196,148,132,79,40,18,12,6,8,0
106,臺東縣臺東市,康樂里,195,136,103,71,46,24,8,4,4,2,0
106,臺東縣臺東市,東海里,417,301,287,190,86,43,20,7,5,6,0
106,臺東縣臺東市,新興里,191,109,86,50,25,11,5,3,2,1,0
106,臺東縣臺東市,豐榮里,1240,815,658,561,235,90,44,15,8,8,0
106,臺東縣臺東市,豐谷里,611,399,409,361,163,82,39,22,0,8,0
106,臺東縣臺東市,豐里里,285,183,162,127,91,50,25,13,3,8,0
106,臺東縣臺東市,豐原里,141,99,86,63,36,22,19,11,1,5,0
106,臺東縣臺東市,建和里,200,128,102,75,40,31,12,7,2,1,0
106,臺東縣臺東市,建興里,143,82,80,56,25,16,4,5,1,1,0
106,臺東縣臺東市,建業里,179,123,103,67,53,18,5,5,1,0,0
106,臺東縣臺東市,知本里,179,140,96,71,42,21,12,5,4,1,0
106,臺東縣臺東市,建農里,310,192,113,104,73,36,17,8,5,4,0
106,臺東縣成功鎮,博愛里,142,84,39,29,10,9,4,1,0,0,0
106,臺東縣成功鎮,忠孝里,212,112,58,42,32,11,8,1,0,1,0
106,臺東縣成功鎮,三仙里,231,136,104,77,51,13,13,1,2,2,0
106,臺東縣成功鎮,三民里,364,223,191,154,98,50,28,8,5,5,0
106,臺東縣成功鎮,忠智里,231,151,136,110,70,38,20,10,7,4,0
106,臺東縣成功鎮,忠仁里,299,196,132,123,77,50,22,14,3,4,0
106,臺東縣成功鎮,和平里,161,75,47,30,17,13,8,5,0,0,0
106,臺東縣成功鎮,信義里,316,163,122,71,44,28,9,9,10,10,0
106,臺東縣關山鎮,德高里,216,153,108,96,52,29,12,11,4,2,0
106,臺東縣關山鎮,豐泉里,152,80,94,60,35,24,14,8,3,3,0
106,臺東縣關山鎮,新福里,135,80,56,47,38,10,7,5,2,3,0
106,臺東縣關山鎮,中福里,118,70,59,40,33,20,5,2,1,3,0
106,臺東縣關山鎮,里?里,252,158,117,90,60,27,19,7,5,3,0
106,臺東縣關山鎮,電光里,77,46,34,26,21,12,6,1,0,2,0
106,臺東縣關山鎮,月眉里,135,67,37,35,28,10,10,2,1,1,0
106,臺東縣卑南鄉,嘉豐村,70,50,36,26,13,10,2,1,1,2,0
106,臺東縣卑南鄉,利吉村,76,50,18,24,13,4,3,1,3,2,0
106,臺東縣卑南鄉,富山村,108,42,36,28,16,7,2,1,2,0,0
106,臺東縣卑南鄉,富源村,65,38,30,14,7,10,0,1,0,0,0
106,臺東縣卑南鄉,明峰村,197,114,69,56,46,19,4,6,4,1,0
106,臺東縣卑南鄉,初鹿村,182,123,89,58,40,25,12,4,3,4,0
106,臺東縣卑南鄉,美農村,228,84,64,50,36,11,10,5,2,2,0
106,臺東縣卑南鄉,賓朗村,344,203,146,112,80,43,18,7,4,6,1
106,臺東縣卑南鄉,泰安村,214,85,83,59,26,16,14,10,5,3,0
106,臺東縣卑南鄉,太平村,503,283,203,185,94,38,30,10,2,4,1
106,臺東縣卑南鄉,利嘉村,165,104,74,62,30,23,10,3,3,4,0
106,臺東縣卑南鄉,東興村,177,102,80,55,36,24,10,11,3,4,0
106,臺東縣卑南鄉,溫泉村,245,107,73,46,26,26,12,2,2,5,0
106,臺東縣大武鄉,大竹村,125,90,62,35,18,12,5,4,4,0,0
106,臺東縣大武鄉,大鳥村,203,116,91,54,27,27,9,2,2,1,0
106,臺東縣大武鄉,大武村,276,127,91,66,50,19,9,6,2,1,0
106,臺東縣大武鄉,尚武村,273,164,99,54,53,18,6,6,3,6,0
106,臺東縣大武鄉,南興村,123,65,40,25,10,8,7,3,0,0,0
106,臺東縣太麻里鄉,美和村,174,113,86,78,47,23,11,5,2,2,0
106,臺東縣太麻里鄉,三和村,110,50,47,28,19,8,9,1,1,1,0
106,臺東縣太麻里鄉,華源村,135,71,49,23,17,6,4,0,1,0,0
106,臺東縣太麻里鄉,北里村,147,50,50,29,13,4,3,2,0,0,0
106,臺東縣太麻里鄉,泰和村,290,142,108,80,43,8,13,2,1,3,0
106,臺東縣太麻里鄉,大王村,402,159,133,92,62,28,8,1,1,5,0
106,臺東縣太麻里鄉,香蘭村,164,74,50,47,21,14,6,0,2,0,0
106,臺東縣太麻里鄉,金崙村,352,180,118,84,55,28,10,4,2,1,0
106,臺東縣太麻里鄉,多良村,208,111,67,39,20,14,8,1,0,2,0
106,臺東縣東河鄉,北源村,506,144,86,49,37,21,17,4,3,0,0
106,臺東縣東河鄉,泰源村,195,120,78,38,45,16,11,2,2,8,0
106,臺東縣東河鄉,東河村,192,90,61,54,26,9,9,4,5,1,0
106,臺東縣東河鄉,尚德村,59,29,17,13,6,2,1,1,1,1,0
106,臺東縣東河鄉,隆昌村,119,76,35,19,17,7,2,1,0,0,0
106,臺東縣東河鄉,興昌村,257,114,64,35,17,13,8,0,1,0,0
106,臺東縣東河鄉,都蘭村,413,227,174,95,47,28,14,4,8,2,0
106,臺東縣長濱鄉,樟原村,127,78,43,22,15,7,5,3,0,2,0
106,臺東縣長濱鄉,三間村,229,111,83,52,38,21,8,2,2,1,0
106,臺東縣長濱鄉,忠勇村,81,58,25,33,19,8,6,1,1,2,0
106,臺東縣長濱鄉,長濱村,349,172,126,102,53,35,19,10,6,4,0
106,臺東縣長濱鄉,竹湖村,143,85,67,36,32,14,5,6,1,1,0
106,臺東縣長濱鄉,寧埔村,253,132,92,41,18,21,12,5,3,2,0
106,臺東縣鹿野鄉,瑞和村,91,65,38,27,23,9,10,5,1,2,0
106,臺東縣鹿野鄉,瑞豐村,152,93,53,38,35,15,8,1,1,1,0
106,臺東縣鹿野鄉,瑞源村,140,79,57,41,31,15,11,7,1,0,0
106,臺東縣鹿野鄉,永安村,240,125,83,68,44,33,15,6,5,4,0
106,臺東縣鹿野鄉,瑞隆村,161,84,69,45,19,18,6,3,1,1,0
106,臺東縣鹿野鄉,鹿野村,191,101,77,55,19,21,8,6,4,5,0
106,臺東縣鹿野鄉,龍田村,173,102,78,56,37,13,8,6,2,2,0
106,臺東縣池上鄉,福文村,195,122,75,53,36,25,12,3,1,0,0
106,臺東縣池上鄉,慶豐村,95,49,52,32,22,13,1,3,3,1,0
106,臺東縣池上鄉,大坡村,55,30,28,16,5,7,3,1,1,0,0
106,臺東縣池上鄉,大埔村,113,75,54,41,23,15,8,3,1,0,0
106,臺東縣池上鄉,福原村,323,198,151,87,57,28,16,11,7,2,0
106,臺東縣池上鄉,錦園村,66,36,27,15,8,5,2,1,2,0,0
106,臺東縣池上鄉,新興村,139,83,62,42,20,14,10,2,1,4,0
106,臺東縣池上鄉,萬安村,52,42,17,20,9,4,2,0,2,0,0
106,臺東縣池上鄉,富興村,65,36,26,16,9,6,8,1,1,2,0
106,臺東縣池上鄉,振興村,73,47,30,13,18,5,4,2,1,1,0
106,臺東縣綠島鄉,公?村,110,42,51,36,32,20,13,5,4,12,1
106,臺東縣綠島鄉,中寮村,131,49,44,36,30,26,14,12,7,11,0
106,臺東縣綠島鄉,南寮村,130,62,78,58,50,31,22,9,5,17,0
106,臺東縣延平鄉,武陵村,63,38,31,31,32,18,7,3,2,1,0
106,臺東縣延平鄉,永康村,31,28,13,17,8,9,7,1,0,3,0
106,臺東縣延平鄉,紅葉村,32,27,25,16,16,8,7,2,3,6,0
106,臺東縣延平鄉,鸞山村,59,53,32,23,16,19,12,1,1,5,0
106,臺東縣延平鄉,桃源村,100,56,59,43,46,15,13,16,9,4,0
106,臺東縣海端鄉,廣原村,54,46,29,27,38,13,20,11,5,9,0
106,臺東縣海端鄉,霧鹿村,27,22,11,10,10,5,3,4,1,4,0
106,臺東縣海端鄉,利稻村,16,16,10,6,7,7,4,6,3,5,0
106,臺東縣海端鄉,海端村,67,49,36,27,36,31,32,8,3,13,0
106,臺東縣海端鄉,崁頂村,58,28,35,29,19,9,9,6,4,7,0
106,臺東縣海端鄉,加拿村,28,27,27,19,17,14,8,3,4,9,0
106,臺東縣達仁鄉,台?村,102,61,45,30,17,14,5,0,1,0,0
106,臺東縣達仁鄉,土?村,105,75,52,58,23,11,9,3,3,4,0
106,臺東縣達仁鄉,新化村,59,32,27,14,9,5,2,1,2,0,0
106,臺東縣達仁鄉,安朔村,154,83,37,28,14,9,4,0,0,0,0
106,臺東縣達仁鄉,森永村,91,56,25,18,8,5,3,0,0,0,0
106,臺東縣達仁鄉,南田村,74,32,19,8,11,4,2,0,0,1,0
106,臺東縣金峰鄉,新興村,35,30,30,27,21,14,10,8,2,0,0
106,臺東縣金峰鄉,正興村,59,37,35,27,27,11,11,3,3,3,0
106,臺東縣金峰鄉,嘉蘭村,128,71,88,77,45,33,14,7,4,5,0
106,臺東縣金峰鄉,賓茂村,36,34,18,15,12,11,7,0,1,1,0
106,臺東縣金峰鄉,歷坵村,37,29,11,15,17,9,1,2,0,3,0
106,臺東縣蘭嶼鄉,東清村,170,74,88,80,51,24,18,9,2,0,0
106,臺東縣蘭嶼鄉,朗島村,127,51,47,38,31,18,8,8,1,1,0
106,臺東縣蘭嶼鄉,紅頭村,260,90,69,66,38,23,20,4,3,3,0
106,臺東縣蘭嶼鄉,椰油村,185,56,51,50,39,20,14,5,3,3,0
106,花蓮縣花蓮市,民立里,281,182,145,98,29,11,3,1,0,1,3
106,花蓮縣花蓮市,民運里,374,203,157,110,51,26,12,4,0,3,0
106,花蓮縣花蓮市,民族里,74,61,55,27,12,5,5,2,0,0,0
106,花蓮縣花蓮市,主信里,103,74,57,26,13,9,5,3,0,1,0
106,花蓮縣花蓮市,主睦里,106,64,62,23,17,8,3,2,1,1,0
106,花蓮縣花蓮市,主和里,414,339,301,196,87,46,17,6,6,3,0
106,花蓮縣花蓮市,國威里,598,266,181,79,44,18,5,4,1,2,0
106,花蓮縣花蓮市,國風里,394,356,366,222,126,48,31,9,4,10,1
106,花蓮縣花蓮市,民德里,279,208,174,108,39,7,8,3,0,1,1
106,花蓮縣花蓮市,民意里,397,225,153,108,50,20,2,3,1,1,3
106,花蓮縣花蓮市,民治里,13,3,4,3,1,1,0,1,0,0,0
106,花蓮縣花蓮市,主義里,77,55,47,25,9,7,4,0,1,1,0
106,花蓮縣花蓮市,主工里,88,69,55,27,19,7,4,2,4,2,0
106,花蓮縣花蓮市,主農里,457,361,339,220,108,58,32,18,9,3,0
106,花蓮縣花蓮市,國治里,169,113,124,52,14,18,3,8,1,3,1
106,花蓮縣花蓮市,國富里,856,508,406,321,148,60,24,5,5,8,0
106,花蓮縣花蓮市,民政里,635,388,300,246,86,41,24,8,0,3,0
106,花蓮縣花蓮市,民勤里,430,419,440,244,80,38,15,11,4,1,1
106,花蓮縣花蓮市,民生里,229,170,94,65,28,15,5,8,0,1,0
106,花蓮縣花蓮市,主商里,94,60,56,39,19,9,10,4,1,2,0
106,花蓮縣花蓮市,主學里,272,195,161,115,69,36,15,11,3,2,0
106,花蓮縣花蓮市,國光里,213,123,116,66,29,17,6,8,1,2,0
106,花蓮縣花蓮市,國聯里,648,283,204,152,78,20,11,7,2,0,0
106,花蓮縣花蓮市,國強里,226,142,150,116,72,20,8,1,3,4,1
106,花蓮縣花蓮市,民心里,160,97,71,51,35,8,1,4,2,1,1
106,花蓮縣花蓮市,民樂里,132,72,49,37,8,11,1,0,0,1,0
106,花蓮縣花蓮市,民主里,107,60,57,28,19,6,5,3,0,0,0
106,花蓮縣花蓮市,主勤里,130,98,98,32,26,12,3,3,4,3,0
106,花蓮縣花蓮市,主力里,477,287,251,162,81,34,17,10,2,2,0
106,花蓮縣花蓮市,國安里,114,62,36,30,17,3,3,2,0,0,0
106,花蓮縣花蓮市,國魂里,309,212,218,116,60,24,12,7,4,5,0
106,花蓮縣花蓮市,國慶里,176,87,69,66,32,21,8,5,2,3,0
106,花蓮縣花蓮市,民享里,548,303,263,198,79,24,12,7,1,2,0
106,花蓮縣花蓮市,民有里,74,64,72,23,16,7,7,7,0,4,0
106,花蓮縣花蓮市,民權里,73,45,36,35,4,4,3,0,1,2,0
106,花蓮縣花蓮市,主計里,159,93,66,48,25,10,4,2,1,3,0
106,花蓮縣花蓮市,主權里,727,550,547,350,159,52,38,14,6,9,0
106,花蓮縣花蓮市,國華里,314,264,251,148,54,32,16,7,6,9,0
106,花蓮縣花蓮市,國防里,161,82,93,46,24,8,7,4,1,1,0
106,花蓮縣花蓮市,國福里,208,134,102,80,46,28,8,11,2,4,0
106,花蓮縣花蓮市,國裕里,737,410,358,257,121,53,27,8,5,5,0
106,花蓮縣花蓮市,主安里,317,273,230,163,66,47,23,12,3,1,0
106,花蓮縣花蓮市,國盛里,1000,439,308,185,92,26,12,11,2,2,0
106,花蓮縣花蓮市,國興里,647,356,363,310,119,42,17,3,4,3,0
106,花蓮縣花蓮市,民孝里,617,375,281,237,105,34,20,10,1,2,1
106,花蓮縣鳳林鎮,鳳仁里,165,122,83,76,38,12,13,4,0,2,0
106,花蓮縣鳳林鎮,鳳義里,108,69,42,31,22,4,6,2,1,0,1
106,花蓮縣鳳林鎮,鳳禮里,90,49,46,40,15,9,3,2,0,1,0
106,花蓮縣鳳林鎮,鳳智里,208,125,87,52,36,17,11,2,1,1,0
106,花蓮縣鳳林鎮,鳳信里,241,121,75,70,46,21,13,7,0,0,0
106,花蓮縣鳳林鎮,山興里,136,53,32,20,15,4,1,1,1,0,0
