鄉鎮市區,村里,納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
豐原區,下街里,250,220975,884,559,316,1021,1086.64,122.94
豐原區,豐西里,550,521278,948,570,309,1008,2816.12,297.13
豐原區,葫蘆里,239,178285,746,529,293,930,805.84,108.03
豐原區,富春里,282,216206,767,474,272,862,1018.64,132.86
豐原區,東勢里,493,419937,852,578,324,1018,879.1,103.21
豐原區,西勢里,719,641320,892,605,331,1045,972.65,109.05
豐原區,圳寮里,408,313172,768,554,319,964,700.08,91.21
豐原區,大湳里,860,784749,912,580,329,1001,2474.56,271.19
豐原區,東湳里,1261,858424,681,504,288,840,662.85,97.37
豐原區,西湳里,2804,2063861,736,528,296,875,977.69,132.83
豐原區,南陽里,3491,2946930,844,579,324,1051,1018.02,120.6
豐原區,北陽里,4410,3540694,803,561,326,983,908.84,113.2
豐原區,東陽里,486,331334,682,466,276,736,936.97,137.43
豐原區,田心里,1979,1552097,784,550,328,967,817.46,104.23
豐原區,鎌村里,1458,982395,674,513,312,840,606.34,89.99
豐原區,社皮里,3164,2287433,723,543,312,903,691.84,95.7
豐原區,三村里,2142,1772261,827,575,329,1015,1011.99,122.31
豐原區,南村里,1835,1481395,807,531,314,950,1628.84,201.76
豐原區,南田里,1105,727016,658,492,286,826,609.13,92.58
豐原區,南嵩里,1043,786316,754,521,299,838,1704.06,226.03
豐原區,翁明里,740,678332,917,570,319,900,2845.84,310.46
豐原區,翁子里,986,665232,675,506,290,844,686.09,101.69
豐原區,翁社里,691,445614,645,484,298,795,660.14,102.37
豐原區,朴子里,1020,744817,730,481,295,781,1420.04,194.47
豐原區,豐田里,3282,2330969,710,533,305,876,703.06,98.99
豐原區,豐圳里,1108,816952,737,510,299,888,943.15,127.92
豐原區,北湳里,1016,759384,747,532,316,951,691.61,92.53
豐原區,陽明里,941,774091,823,574,339,1009,782.59,95.13
豐原區,民生里,334,260255,779,538,321,916,859.97,110.36
豐原區,中陽里,1781,1397480,785,567,302,1010,767.11,97.76
豐原區,西安里,1786,1418566,794,562,328,959,882.83,111.15
豐原區,中興里,938,689034,735,556,296,917,708.56,96.46
豐原區,其他,2,674,337,337,284,390,148.61,44.1
豐原區,合計,45361,35342434,779,543,311,932,1178.4,151.24
東勢區,北興里,388,270162,696,540,307,877,585.21,84.05
東勢區,中寧里,246,147432,599,477,262,813,473.54,79.01
東勢區,東安里,319,236879,743,532,278,924,707.33,95.25
東勢區,南平里,522,352364,675,507,290,834,608.37,90.13
東勢區,新盛里,1354,903245,667,519,302,834,611.33,91.64
東勢區,詒福里,363,253138,697,499,305,853,701.32,100.57
東勢區,下城里,184,123949,674,549,314,876,672.05,99.77
東勢區,上城里,230,174731,760,532,327,929,712.14,93.74
東勢區,慶東里,372,243819,655,515,307,833,576.19,87.91
東勢區,慶福里,222,136175,613,492,284,745,571.87,93.23
東勢區,隆興里,261,163459,626,484,311,748,549.68,87.77
東勢區,福隆里,887,607260,685,536,315,868,578.47,84.49
東勢區,中嵙里,400,282109,705,542,331,886,574.3,81.43
東勢區,上新里,290,189398,653,484,255,819,633.88,97.06
東勢區,廣興里,399,318139,797,563,334,1007,691.38,86.71
東勢區,粵寧里,573,386333,674,528,308,877,544.92,80.82
東勢區,下新里,434,288527,665,488,289,804,608.41,91.52
東勢區,興隆里,268,164867,615,508,325,740,470.84,76.54
東勢區,茂興里,397,242836,612,469,293,765,557.1,91.08
東勢區,泰興里,145,101969,703,587,326,898,569.12,80.93
東勢區,埤頭里,154,99021,643,476,301,760,717.56,111.6
東勢區,明正里,222,127106,573,456,260,723,555.71,97.06
東勢區,泰昌里,980,756579,772,576,334,963,718.69,93.09
東勢區,延平里,674,477915,709,522,276,878,693.86,97.85
東勢區,東新里,541,390094,721,554,340,900,597.44,82.86
東勢區,其他,1,1364,1364,1364,1364,1364,0,0
東勢區,合計,10826,7438872,687,520,307,861,621.93,90.51
大甲區,朝陽里,478,396750,830,569,308,1023,877.25,105.69
大甲區,大甲里,380,344580,907,590,305,1101,1138.93,125.6
大甲區,順天里,502,391611,780,505,305,898,941.68,120.71
大甲區,孔門里,231,512272,2218,601,359,1087,11268.34,508.13
大甲區,岷山里,670,517364,772,552,334,927,976.09,126.41
大甲區,中山里,1304,946708,726,512,331,893,847.11,116.68
大甲區,南陽里,241,178402,740,495,321,906,697.99,94.29
大甲區,薰風里,284,268604,946,555,301,982,1630.23,172.37
大甲區,義和里,955,735730,770,554,341,922,857.29,111.28
大甲區,武陵里,340,238733,702,568,316,872,598.55,85.25
大甲區,文曲里,279,180946,649,467,315,806,641.2,98.87
大甲區,平安里,676,553151,818,566,350,1008,858.92,104.97
大甲區,庄美里,700,721209,1030,571,351,949,3101.02,300.98
大甲區,武曲里,573,606764,1059,528,317,887,2761.71,260.8
