,site_id,village,edu_age_15up_total,EducationWeight,Merriage/NoMerriage,ordinary/single,FamilyWeight,18-38,39-59,60-80,81-100,Total_Ratio,18-59/60-100,Agree_x,Useful_x,Agree_y,Useful_y
43,南投縣信義鄉,神木村,678,3.218289085545723,3.5344827586206895,1.4153846153846155,3.417197452229299,244.0,251.0,141.0,29.0,1.376543209876543,1.9323308270676691,157,366,299,373
44,南投縣信義鄉,羅娜村,1428,3.4047619047619047,3.1965601965601964,2.4052287581699345,4.1708253358925145,621.0,512.0,216.0,27.0,1.1263803680981594,1.7449127906976745,159,407,802,900
45,南投縣信義鄉,自強村,772,3.38860103626943,3.9405405405405407,1.7543859649122806,3.582802547770701,234.0,280.0,170.0,63.0,1.1538461538461537,2.0829986613119145,166,357,281,350
46,南投縣信義鄉,豐丘村,678,3.533923303834808,3.4831460674157304,2.033333333333333,3.8315018315018317,252.0,247.0,128.0,20.0,1.0723860589812333,1.8701700154559506,156,383,352,415
47,南投縣信義鄉,雙龍村,641,3.313572542901716,3.1767955801104972,2.9152542372881354,4.194805194805195,299.0,215.0,95.0,9.0,1.1305483028720626,1.6990291262135921,123,422,360,419
48,南投縣南投市,三和里,2942,4.13018354860639,3.4556962025316458,2.28099173553719,3.72544080604534,887.0,984.0,744.0,176.0,0.9863339275103981,2.0748835542816195,715,1717,1286,1719
49,南投縣南投市,三民里,872,3.9518348623853212,3.6036036036036037,2.229357798165138,3.6363636363636362,285.0,275.0,210.0,51.0,0.9958677685950413,2.032886723507917,208,493,369,493
50,南投縣南投市,三興里,5591,4.054015381863709,3.050837320574163,2.8315602836879434,3.692734844979176,2113.0,2075.0,1090.0,153.0,0.9880587875076546,1.867980114159455,1199,3140,2360,3123
51,南投縣南投市,仁和里,523,4.082217973231358,2.8275862068965516,1.9305555555555556,3.6635071090047395,182.0,166.0,143.0,36.0,0.9228295819935691,2.062618595825427,170,351,255,347
52,南投縣南投市,光明里,1057,4.126773888363292,4.23109243697479,1.4245283018867925,3.313229571984436,173.0,288.0,394.0,158.0,0.7441497659906396,2.5301085883514314,145,622,513,620
53,南投縣南投市,光榮里,1190,4.212605042016807,3.9469964664310955,1.462882096069869,3.374113475177305,213.0,318.0,387.0,191.0,0.9468599033816425,2.501352569882777,157,637,549,634
54,南投縣南投市,光華里,886,4.167042889390519,3.8214285714285716,1.6645962732919255,3.4335664335664338,153.0,224.0,304.0,169.0,0.7988929889298892,2.5752941176470587,119,497,404,491
55,南投縣南投市,光輝里,538,3.973977695167286,3.4927536231884058,2.338235294117647,3.6299559471365637,142.0,199.0,137.0,30.0,0.9262536873156342,2.108267716535433,118,335,279,333
56,南投縣南投市,內新里,1484,3.7351752021563343,3.48586118251928,2.859154929577465,3.812043795620438,498.0,556.0,307.0,80.0,1.200777202072539,1.9784871616932687,402,867,663,868
57,南投縣南投市,內興里,6904,4.093568945538818,3.2372528616024976,2.658998646820027,3.7045118343195265,2461.0,2552.0,1370.0,206.0,0.9806978470675576,1.896949461223251,1446,3955,2990,3948
58,南投縣南投市,千秋里,1041,3.71373679154659,3.673003802281369,2.8020833333333335,4.008219178082192,351.0,371.0,216.0,65.0,1.0617283950617284,1.9950149551345961,244,583,462,563
59,南投縣南投市,南投里,602,4.102990033222591,3.4846625766871164,2.0804597701149423,3.4925373134328357,159.0,207.0,172.0,36.0,1.058641975308642,2.14808362369338,174,370,286,366
60,南投縣南投市,嘉和里,4608,3.8980034722222223,3.17811320754717,2.4635514018691587,3.596330275229358,1653.0,1729.0,922.0,108.0,1.0054074932406334,1.8832728921124207,1227,2619,1961,2613
61,南投縣南投市,嘉興里,2184,3.698717948717949,3.2686084142394822,2.8461538461538463,3.87,792.0,756.0,456.0,102.0,1.063613231552163,1.9373219373219372,458,1125,864,1121
62,南投縣南投市,崇文里,982,4.004073319755601,3.379182156133829,2.183206106870229,3.592326139088729,326.0,313.0,254.0,61.0,0.9895470383275261,2.052410901467505,231,593,479,613
63,南投縣南投市,平和里,6260,4.0170926517571885,3.1516639388979812,2.218978102189781,3.50151171579743,2173.0,2166.0,1440.0,218.0,0.932409972299169,1.9504752376188095,1589,3488,2682,3552
64,南投縣南投市,平山里,5598,3.8544122901036086,3.158907510862818,2.8410714285714285,3.6587633658763368,2150.0,2055.0,1023.0,136.0,0.9685534591194969,1.8406040268456376,1264,3006,2335,3021
65,南投縣南投市,康壽里,1499,4.10140093395597,3.272076372315036,2.0373831775700935,3.5123076923076924,499.0,489.0,375.0,77.0,0.956271576524741,2.0208333333333335,390,906,707,918
66,南投縣南投市,彰仁里,388,4.115979381443299,3.4857142857142858,1.609375,3.688622754491018,106.0,122.0,110.0,31.0,0.8739130434782608,2.178861788617886,167,243,186,248
67,南投縣南投市,振興里,2133,3.7168307548054385,3.555755395683453,2.461206896551724,3.795765877957659,664.0,766.0,519.0,99.0,1.1082969432314411,2.02587890625,524,1142,865,1120
68,南投縣南投市,新興里,5145,3.8068027210884354,3.2491325468424703,2.8590998043052838,3.7221095334685597,2019.0,1902.0,871.0,122.0,1.0047961630695443,1.816035816035816,1125,2612,2060,2647
69,南投縣南投市,東山里,398,3.4120603015075375,3.563106796116505,2.2745098039215685,3.7425149700598803,112.0,148.0,98.0,30.0,1.2326732673267327,2.118556701030928,92,224,171,212
70,南投縣南投市,永興里,834,3.324940047961631,3.70935960591133,3.3870967741935485,4.180147058823529,267.0,301.0,181.0,41.0,1.230958230958231,1.9949367088607595,175,370,293,375
71,南投縣南投市,永豐里,2947,3.7709535120461486,3.0990888382687927,2.7655172413793103,3.79029304029304,1120.0,1115.0,549.0,72.0,1.0802507836990596,1.8504901960784315,769,1632,1236,1655
72,南投縣南投市,漳和里,7349,3.9654374744863246,3.175339896858884,2.772972972972973,3.732091690544413,2723.0,2565.0,1517.0,219.0,1.0024166263895602,1.8906605922551254,1716,4133,3164,4156
73,南投縣南投市,漳興里,2750,4.002545454545454,3.172029702970297,2.373456790123457,3.633119853613907,954.0,945.0,615.0,118.0,1.0,1.9608662613981762,728,1629,1241,1628
74,南投縣南投市,營北里,6109,4.356032083810771,3.296555750145943,2.6359712230215826,3.6102097348634743,1998.0,2142.0,1521.0,225.0,0.9504333694474539,1.9954128440366972,1266,3769,2804,3746
75,南投縣南投市,營南里,2449,3.8840342997141692,3.116022099447514,3.1767441860465118,3.77728285077951,887.0,867.0,513.0,102.0,1.098069498069498,1.928239763613339,596,1489,1105,1487
76,南投縣南投市,福山里,2037,3.5301914580265095,3.4206642066420665,2.736559139784946,3.9553956834532373,686.0,736.0,400.0,105.0,1.1235521235521235,1.9605604566683965,412,1013,752,998
77,南投縣南投市,福興里,3137,3.720114759324195,3.201320132013201,2.1825192802056557,3.6809369951534734,1095.0,1157.0,659.0,92.0,1.0403272939801287,1.916083916083916,768,1701,1333,1716
78,南投縣南投市,軍功里,4702,3.8264568268821777,3.161290322580645,2.6966067864271457,3.7699784017278617,1733.0,1732.0,937.0,139.0,0.9790408525754885,1.8859282096454526,993,2495,1867,2473
79,南投縣南投市,鳳山里,1157,3.326707000864304,3.7482758620689656,2.1654135338345863,3.866983372921615,305.0,444.0,277.0,96.0,1.2568807339449541,2.1461675579322637,298,541,394,517
80,南投縣南投市,鳳鳴里,684,3.3494152046783627,3.896969696969697,1.7653061224489797,3.642066420664207,157.0,258.0,182.0,51.0,1.2861736334405145,2.1959876543209877,148,296,225,287
81,南投縣南投市,龍泉里,998,3.94689378757515,3.1620689655172414,2.037037037037037,3.6121951219512196,312.0,347.0,215.0,55.0,0.9675675675675676,2.013993541442411,248,540,407,546
82,南投縣名間鄉,三崙村,1641,3.578915295551493,3.8600508905852418,2.5128205128205128,4.162408759124087,527.0,600.0,352.0,90.0,1.1326291079812207,2.003186743148502,435,907,716,908
83,南投縣名間鄉,中山村,2357,3.5960967331353415,3.3221374045801526,2.675324675324675,3.923439340400471,810.0,837.0,491.0,100.0,1.0965406275140788,1.9468275245755138,574,1279,996,1281
84,南投縣名間鄉,中正村,3568,3.7057174887892375,3.3201219512195124,2.496103896103896,3.8075780089153044,1220.0,1274.0,765.0,150.0,1.0420892494929006,1.9545321208565563,910,2015,1558,1997
85,南投縣名間鄉,仁和村,950,3.5168421052631578,2.765079365079365,2.463157894736842,3.9027355623100304,301.0,371.0,190.0,46.0,1.0303030303030303,1.9790748898678414,174,503,403,501
86,南投縣名間鄉,南雅村,1109,3.7240757439134353,3.5239726027397262,1.802547770700637,3.713636363636364,344.0,391.0,259.0,55.0,1.0235294117647058,2.0238322211630124,302,701,535,685
87,南投縣名間鄉,埔中村,914,3.5678336980306344,3.9859154929577465,2.2450980392156863,3.996978851963746,298.0,328.0,202.0,50.0,1.146808510638298,2.0045558086560367,216,563,446,556
88,南投縣名間鄉,大坑村,806,3.5,3.581730769230769,2.5921052631578947,4.051282051282051,241.0,301.0,179.0,46.0,1.0733496332518337,2.039113428943937,195,411,310,415
89,南投縣名間鄉,大庄村,1934,3.5336091003102377,3.8394004282655247,2.517766497461929,3.84992784992785,580.0,710.0,429.0,109.0,1.1206543967280163,2.036652078774617,571,1072,825,1043
90,南投縣名間鄉,崁腳村,914,3.598468271334792,3.6810344827586206,2.4479166666666665,3.9365558912386707,286.0,328.0,218.0,51.0,1.0987394957983194,2.0385050962627407,195,517,403,525
91,南投縣名間鄉,新光村,1854,3.4919093851132685,3.9379310344827587,2.552486187845304,3.9657853810264387,557.0,666.0,427.0,111.0,1.152197213290461,2.052243043725156,413,914,430,895
92,南投縣名間鄉,新厝村,817,3.5410036719706244,3.815,2.0,3.806349206349206,247.0,280.0,201.0,53.0,1.1529126213592233,2.0768245838668373,199,445,353,438
93,南投縣名間鄉,新民村,1024,3.3349609375,3.896265560165975,2.2413793103448274,3.9388297872340425,281.0,378.0,269.0,47.0,1.222879684418146,2.084102564102564,259,531,429,532
94,南投縣名間鄉,新街村,4423,3.6520461225412615,3.3741776315789473,2.9154589371980677,3.8210980876002467,1545.0,1609.0,934.0,148.0,1.067425200168563,1.9256373937677054,1161,2470,1928,2410
95,南投縣名間鄉,東湖村,1722,3.5017421602787455,3.636781609195402,2.431693989071038,3.8296178343949046,549.0,644.0,379.0,79.0,1.100896860986547,1.9927316777710478,480,981,765,981
96,南投縣名間鄉,松山村,1557,3.694926140012845,3.443127962085308,2.43030303030303,3.9240282685512367,535.0,514.0,390.0,52.0,1.0883054892601431,1.972501676727029,416,878,680,875
97,南投縣名間鄉,松柏村,1231,3.69374492282697,3.4208955223880597,3.14,4.159420289855072,434.0,438.0,252.0,55.0,1.120795107033639,1.9389312977099236,295,629,464,609
98,南投縣名間鄉,濁水村,1644,3.517639902676399,3.6682926829268294,2.5433526011560694,3.8531810766721044,483.0,571.0,429.0,80.0,1.1542111506524317,2.067818298144594,395,897,704,876
99,南投縣名間鄉,炭寮村,1058,3.496219281663516,4.057377049180328,2.2242990654205608,4.223188405797101,310.0,387.0,255.0,61.0,1.1439252336448598,2.0661401776900297,244,538,390,521
100,南投縣名間鄉,田仔村,1311,3.49580472921434,3.769230769230769,2.326241134751773,3.859275053304904,390.0,455.0,327.0,87.0,1.2386895475819033,2.0881652104845116,328,694,549,676
101,南投縣名間鄉,竹圍村,970,3.4587628865979383,3.9565217391304346,2.238095238095238,4.0,270.0,346.0,233.0,82.0,1.2114164904862579,2.1364124597207304,262,528,384,509
102,南投縣名間鄉,萬丹村,996,3.4096385542168677,3.5752895752895753,1.9918032786885247,3.7726027397260276,286.0,371.0,231.0,61.0,1.1895833333333334,2.0706006322444677,264,513,402,513
103,南投縣名間鄉,赤水村,1236,3.3697411003236244,3.9285714285714284,2.2318840579710146,3.8408071748878925,322.0,431.0,307.0,112.0,1.1902356902356903,2.1783276450511946,309,626,507,614
104,南投縣國姓鄉,乾溝村,833,3.3229291716686675,3.587443946188341,1.5661764705882353,3.638968481375358,225.0,308.0,234.0,49.0,1.2406015037593985,2.1311274509803924,286,525,334,424
105,南投縣國姓鄉,北山村,1595,3.3636363636363638,3.5011709601873537,1.8177777777777777,3.717665615141956,461.0,567.0,417.0,98.0,1.1645885286783042,2.09850939727803,335,839,630,807
106,南投縣國姓鄉,北港村,1971,3.30441400304414,4.008714596949891,1.519174041297935,3.578454332552693,483.0,758.0,538.0,105.0,1.1801242236024845,2.1406581740976645,377,959,752,942
107,南投縣國姓鄉,南港村,1739,3.1598619896492237,3.892857142857143,1.5035714285714286,3.7289586305278175,423.0,649.0,448.0,117.0,1.3631647211413749,2.158216249236408,282,813,687,817
108,南投縣國姓鄉,國姓村,1747,3.4430452203777904,3.465367965367965,1.849056603773585,3.572185430463576,532.0,642.0,439.0,87.0,1.0980810234541578,2.0476470588235296,420,976,786,957
109,南投縣國姓鄉,大旗村,706,3.181303116147309,4.0060975609756095,1.6355932203389831,3.4662379421221865,175.0,277.0,203.0,34.0,1.3622291021671826,2.13933236574746,147,374,282,365
110,南投縣國姓鄉,大石村,749,3.30173564753004,3.514851485148515,1.4453125,3.6613418530351436,227.0,267.0,182.0,38.0,1.3187134502923976,2.0434173669467786,155,381,289,380
111,南投縣國姓鄉,柑林村,1185,3.350210970464135,3.5303514376996805,1.7401129943502824,3.6804123711340204,355.0,408.0,300.0,69.0,1.0918032786885246,2.073321554770318,247,652,504,645
112,南投縣國姓鄉,石門村,1820,3.448901098901099,3.760722347629797,1.7338129496402879,3.6486842105263158,542.0,713.0,434.0,78.0,1.0371456500488758,2.027164685908319,391,990,764,958
113,南投縣國姓鄉,福龜村,1936,3.3517561983471076,3.507782101167315,1.584717607973422,3.66452442159383,588.0,704.0,453.0,113.0,1.061491935483871,2.048977395048439,355,1048,850,1040
114,南投縣國姓鄉,長流村,1455,3.3518900343642613,3.52755905511811,1.6206896551724137,3.679276315789474,428.0,573.0,330.0,61.0,1.1527967257844476,2.0172413793103448,264,677,577,701
115,南投縣國姓鄉,長福村,708,3.2895480225988702,3.7055555555555557,1.1907894736842106,3.4954954954954953,198.0,298.0,186.0,28.0,1.2105263157894737,2.0619718309859154,169,413,321,406
116,南投縣國姓鄉,長豐村,789,3.1774397972116604,3.956989247311828,1.0268817204301075,3.3713527851458887,214.0,334.0,202.0,28.0,1.3549295774647887,2.056555269922879,168,401,313,401
117,南投縣埔里鎮,一新里,1022,3.7270058708414875,2.2144522144522143,2.0714285714285716,3.7751937984496124,218.0,457.0,256.0,60.0,0.7003205128205128,2.1594349142280524,155,613,550,611
118,南投縣埔里鎮,北安里,3373,3.8742958790394306,3.2022821576763487,2.518324607329843,3.659970238095238,1162.0,1205.0,734.0,126.0,0.9182452642073778,1.9454601797334985,744,1955,1483,1952
119,南投縣埔里鎮,北梅里,3347,3.800119510008963,3.0435222672064777,2.393939393939394,3.7061011904761907,1208.0,1194.0,697.0,83.0,0.9948024948024948,1.8915776241357636,672,1782,1362,1755
120,南投縣埔里鎮,北門里,2598,3.7952270977675133,3.0755208333333335,1.5142231947483589,3.524804177545692,840.0,925.0,625.0,101.0,0.9952021932830706,1.9947812123645123,508,1368,1029,1357
121,南投縣埔里鎮,南村里,1436,3.5041782729805013,3.477453580901857,2.165680473372781,3.9570093457943925,491.0,535.0,289.0,48.0,1.0186335403726707,1.9222303741746147,283,706,544,696
122,南投縣埔里鎮,南門里,846,3.9893617021276597,3.6227272727272726,1.618705035971223,3.4505494505494507,227.0,274.0,269.0,68.0,1.02,2.2124105011933173,206,620,431,535
123,南投縣埔里鎮,史港里,630,3.4952380952380953,2.9899497487437188,1.393939393939394,3.6413502109704643,153.0,247.0,166.0,40.0,1.0369230769230768,2.1534653465346536,133,353,278,353
124,南投縣埔里鎮,合成里,1709,3.3060269163253366,3.992287917737789,2.2857142857142856,3.964573268921095,521.0,639.0,389.0,76.0,1.0253164556962024,2.0123076923076924,326,772,559,757
125,南投縣埔里鎮,同聲里,2354,3.6002548853016143,3.1083815028901736,2.104575163398693,3.6557894736842105,749.0,813.0,574.0,98.0,0.9469753547423451,2.0094001790510294,455,1180,939,1185
126,南投縣埔里鎮,向善里,697,3.39454806312769,3.6954022988505746,2.107142857142857,3.7777777777777777,220.0,239.0,182.0,42.0,1.1388101983002832,2.067349926793558,93,382,295,377
127,南投縣埔里鎮,大城里,6032,3.7480106100795756,3.284697508896797,2.03743961352657,3.5829025844930418,1966.0,2200.0,1397.0,228.0,0.9448194892867625,1.9804869625280608,1236,3230,2557,3263
128,南投縣埔里鎮,大湳里,1698,3.7149587750294466,3.4216335540838854,1.9416666666666667,3.5424929178470257,589.0,655.0,332.0,57.0,0.9821428571428571,1.9124311083894672,419,920,695,927
129,南投縣埔里鎮,廣成里,1201,3.396336386344713,3.2202898550724637,1.6923076923076923,3.665934065934066,280.0,473.0,341.0,75.0,1.0140405616224648,2.180496150556031,228,624,504,596
130,南投縣埔里鎮,愛蘭里,1493,3.7595445411922306,3.2744630071599046,2.261780104712042,3.5730337078651684,497.0,550.0,327.0,56.0,0.9492502883506344,1.9594405594405595,324,810,645,823
131,南投縣埔里鎮,成功里,316,3.1012658227848102,4.23943661971831,1.4210526315789473,3.5072463768115942,59.0,129.0,95.0,33.0,1.488888888888889,2.3227848101265822,45,149,123,148
132,南投縣埔里鎮,房里里,1400,3.520714285714286,3.2838874680306906,2.3548387096774195,3.901923076923077,473.0,534.0,276.0,48.0,1.101049868766404,1.9241172051089406,296,737,582,754
133,南投縣埔里鎮,東門里,2803,3.727791651801641,3.3842173350582145,1.651063829787234,3.5208667736757624,733.0,1007.0,809.0,136.0,0.9564118761844599,2.129608938547486,622,1526,1173,1503
134,南投縣埔里鎮,杷城里,2752,3.7278343023255816,3.1318407960199006,2.4857142857142858,3.680327868852459,938.0,1004.0,586.0,91.0,0.9559006211180124,1.935089728904162,565,1505,1175,1488
135,南投縣埔里鎮,枇杷里,7823,3.7244024031701395,3.2422704199353944,2.283266129032258,3.5848940743015043,2750.0,2920.0,1590.0,204.0,0.9811072056239016,1.8992497320471597,1480,3968,3069,3992
136,南投縣埔里鎮,桃米里,1057,3.596972563859981,3.354948805460751,1.3300492610837438,3.4841437632135306,292.0,417.0,277.0,48.0,1.1800766283524904,2.0783365570599615,210,567,441,573
137,南投縣埔里鎮,水頭里,3965,3.5916771752837326,3.2180518319928506,2.358695652173913,3.6776699029126214,1369.0,1489.0,822.0,136.0,0.9888888888888889,1.9279350104821802,788,2071,1719,2060
138,南投縣埔里鎮,泰安里,2254,3.8513753327417923,3.2043343653250775,2.657142857142857,3.609375,795.0,788.0,522.0,62.0,0.9401244167962675,1.9312413474850023,457,1237,940,1225
139,南投縣埔里鎮,清新里,3883,3.6747360288436774,3.2739852398523985,2.1397637795275593,3.5780564263322883,1233.0,1456.0,890.0,132.0,1.0065944418276025,1.978711937483158,726,1939,1493,1937
140,南投縣埔里鎮,溪南里,1162,3.7271944922547333,2.955182072829132,2.2213740458015265,3.853080568720379,379.0,477.0,235.0,38.0,0.9474431818181818,1.9397697077059344,213,698,555,700
141,南投縣埔里鎮,牛眠里,2940,3.4166666666666665,3.3954372623574143,2.0513513513513515,3.7838795394154117,930.0,1063.0,678.0,122.0,1.026875,1.9971356963838167,598,1506,1169,1479
142,南投縣埔里鎮,珠格里,1165,3.534763948497854,3.297872340425532,2.790909090909091,3.949640287769784,406.0,415.0,271.0,36.0,1.1553398058252426,1.9441489361702127,248,625,489,620
143,南投縣埔里鎮,福興里,1029,3.4936831875607384,3.4050179211469533,1.7905405405405406,3.7457627118644066,291.0,362.0,285.0,59.0,1.0106382978723405,2.1123370110330995,228,532,412,522
144,南投縣埔里鎮,籃城里,972,3.565843621399177,3.3616236162361623,2.024390243902439,3.71505376344086,319.0,340.0,230.0,42.0,1.0328820116054158,1.9946294307196564,263,624,448,613
145,南投縣埔里鎮,薰化里,1095,3.845662100456621,3.4121621621621623,1.4422110552763818,3.3909465020576133,296.0,369.0,288.0,69.0,0.975609756097561,2.12720156555773,285,645,470,629
146,南投縣埔里鎮,蜈蚣里,2732,3.5018301610541727,3.2838370565045993,1.9388297872340425,3.6470588235294117,853.0,994.0,623.0,126.0,1.060041407867495,2.0084745762711864,519,1317,1032,1314
147,南投縣埔里鎮,西門里,3267,3.7777777777777777,3.2354211663066956,2.081818181818182,3.672566371681416,1043.0,1159.0,749.0,166.0,0.9765082754938601,2.0121912094963106,682,1665,1278,1651
148,南投縣埔里鎮,鐵山里,1789,3.61151481274455,3.4279569892473116,2.180257510729614,3.7152496626180835,613.0,661.0,348.0,68.0,1.0584737363726462,1.9236686390532545,399,977,745,978
149,南投縣埔里鎮,麒麟里,1080,3.373148148148148,3.4685314685314683,1.7345679012345678,3.711060948081264,325.0,371.0,290.0,55.0,1.114695340501792,2.0720461095100866,202,508,387,490
150,南投縣水里鄉,上安村,1151,3.356211989574283,3.7260273972602738,1.5270935960591132,3.4366471734892787,324.0,398.0,318.0,63.0,1.1702508960573477,2.1087941976427924,196,563,429,545
151,南投縣水里鄉,中央村,635,3.664566929133858,3.3764044943820224,1.7475728155339805,3.409893992932862,184.0,213.0,182.0,39.0,1.0323529411764707,2.1229773462783172,122,319,268,332
152,南投縣水里鄉,北埔村,1044,3.6590038314176243,3.266891891891892,1.4393939393939394,3.453416149068323,328.0,363.0,263.0,50.0,1.0069686411149825,2.0348605577689245,229,571,442,569
153,南投縣水里鄉,南光村,1637,3.7080024434941965,3.4377880184331797,2.008888888888889,3.61890694239291,529.0,562.0,373.0,80.0,0.9498399146211313,2.0025906735751295,365,859,623,844
154,南投縣水里鄉,城中村,893,3.5207166853303473,3.874418604651163,1.34375,3.2577777777777777,215.0,346.0,265.0,53.0,1.077079107505071,2.1774744027303754,188,512,405,509
155,南投縣水里鄉,新城村,1619,3.4749845583693637,3.297180043383948,1.6768060836501901,3.5369318181818183,491.0,541.0,453.0,68.0,1.1146572104018913,2.0631036703155186,391,838,634,825
156,南投縣水里鄉,新山村,214,3.3878504672897196,4.183673469387755,1.6363636363636365,3.586206896551724,58.0,73.0,61.0,13.0,1.303921568627451,2.1414634146341465,32,75,60,78
157,南投縣水里鄉,新興村,675,3.154074074074074,3.519774011299435,1.3461538461538463,3.586885245901639,204.0,232.0,162.0,47.0,1.193452380952381,2.0806201550387597,140,316,247,322
158,南投縣水里鄉,民和村,924,3.1103896103896105,4.36,1.5654761904761905,3.3990719257540603,202.0,319.0,294.0,74.0,1.3277511961722488,2.2699662542182226,175,439,356,443
159,南投縣水里鄉,水里村,786,3.3791348600508906,3.083682008368201,2.29,3.4711246200607904,235.0,258.0,215.0,49.0,1.1532467532467532,2.103038309114927,152,404,315,404
160,南投縣水里鄉,永興村,340,3.3676470588235294,3.606741573033708,1.0375,3.411042944785276,80.0,124.0,86.0,29.0,1.180722891566265,2.200626959247649,68,139,94,134
161,南投縣水里鄉,永豐村,1461,3.517453798767967,3.1391509433962264,2.4968944099378882,3.685612788632327,520.0,496.0,318.0,52.0,1.0529715762273901,1.9292929292929293,324,764,594,753
162,南投縣水里鄉,玉峰村,867,3.253748558246828,3.985148514851485,1.5695364238410596,3.443298969072165,212.0,302.0,252.0,55.0,1.248138957816377,2.182704019488429,211,409,338,422
163,南投縣水里鄉,興隆村,284,3.0704225352112675,4.39344262295082,0.9466666666666667,3.3013698630136985,51.0,106.0,95.0,23.0,1.475,2.327272727272727,41,93,86,100
164,南投縣水里鄉,車埕村,478,3.297071129707113,3.913793103448276,1.0695652173913044,3.4201680672268906,118.0,175.0,123.0,34.0,1.2557077625570776,2.1622222222222223,107,232,191,234
165,南投縣水里鄉,農富村,491,3.7209775967413443,3.3115942028985508,1.3191489361702127,3.5458715596330275,138.0,150.0,164.0,27.0,1.003690036900369,2.1670146137787056,116,295,210,276
166,南投縣水里鄉,郡坑村,336,3.2886904761904763,5.163934426229508,1.4838709677419355,3.5064935064935066,94.0,116.0,97.0,23.0,1.4675324675324675,2.1484848484848484,71,191,155,190
167,南投縣水里鄉,鉅工村,1055,3.84739336492891,3.179401993355482,1.8170731707317074,3.4415584415584415,346.0,345.0,256.0,54.0,1.0194003527336861,2.017982017982018,240,610,476,607
168,南投縣水里鄉,頂崁村,1289,3.4856477889837083,3.5595238095238093,1.816326530612245,3.5307971014492754,412.0,440.0,301.0,67.0,1.0115107913669066,2.0188524590163937,222,609,469,600
169,南投縣竹山鎮,下坪里,1248,3.6434294871794872,3.6591639871382635,1.8833333333333333,3.699421965317919,401.0,476.0,274.0,46.0,1.075780089153046,1.9707602339181287,264,668,524,665
170,南投縣竹山鎮,中和里,1021,3.3006856023506366,3.855421686746988,2.3451327433628317,3.8492063492063493,318.0,370.0,234.0,66.0,1.184158415841584,2.048582995951417,277,521,385,504
171,南投縣竹山鎮,中央里,1261,3.315622521808089,3.800632911392405,1.8146067415730338,3.716566866267465,344.0,408.0,353.0,121.0,1.1544715447154472,2.2047308319738987,286,611,475,602
172,南投縣竹山鎮,中山里,4720,3.680084745762712,3.4336213668499607,1.9969834087481146,3.595873175641671,1529.0,1638.0,1154.0,187.0,1.0221120853983987,1.9997781721384207,961,2343,1810,2331
173,南投縣竹山鎮,中崎里,1427,3.493342676944639,3.691011235955056,1.8599033816425121,3.636824324324324,451.0,521.0,339.0,68.0,1.0501285347043703,2.017403915881073,326,737,583,731
174,南投縣竹山鎮,中正里,668,3.6736526946107784,3.3189189189189188,1.1216216216216217,3.4203821656050954,173.0,239.0,172.0,37.0,1.04093567251462,2.1175523349436394,148,321,235,317
175,南投縣竹山鎮,坪頂里,468,3.2414529914529915,4.018867924528302,1.5584415584415585,3.6243654822335025,119.0,171.0,117.0,32.0,1.2152466367713004,2.14123006833713,92,224,189,226
176,南投縣竹山鎮,大鞍里,434,3.216589861751152,5.666666666666667,0.5914634146341463,3.318007662835249,100.0,167.0,139.0,24.0,1.1785714285714286,2.202325581395349,84,207,166,204
177,南投縣竹山鎮,富州里,626,3.3546325878594248,3.8451612903225807,1.7582417582417582,3.7250996015936253,160.0,219.0,166.0,61.0,1.2969283276450512,2.211221122112211,151,332,255,327
178,南投縣竹山鎮,山崇里,1921,3.4299843831337844,4.063492063492063,1.9800796812749004,3.814171122994652,590.0,688.0,475.0,95.0,1.0982318271119842,2.0405844155844157,440,952,765,956
179,南投縣竹山鎮,延和里,5089,3.7641972882688153,3.328611898016997,2.4219269102990033,3.691747572815534,1829.0,1840.0,1061.0,149.0,0.9849548645937813,1.9036687845870055,1204,2731,2085,2717
180,南投縣竹山鎮,延山里,896,3.4776785714285716,4.56043956043956,1.7938931297709924,3.7076502732240435,233.0,327.0,239.0,59.0,1.0918803418803418,2.1445221445221447,210,446,345,437
181,南投縣竹山鎮,延平里,3007,3.5650149650814766,3.63754889178618,1.8732394366197183,3.7263071895424837,970.0,1051.0,725.0,143.0,1.0815183571873055,2.0141917618553133,730,1552,1179,1505
182,南投縣竹山鎮,延正里,1795,3.4306406685236768,3.7260273972602738,2.2475728155339807,3.85949177877429,590.0,599.0,445.0,92.0,1.0905263157894738,2.022595596755504,361,801,607,796
183,南投縣竹山鎮,延祥里,3765,3.583798140770252,3.4568273092369477,2.367205542725173,3.740740740740741,1334.0,1353.0,831.0,126.0,1.0301003344481605,1.931119648737651,846,2016,1532,1945
184,南投縣竹山鎮,德興里,922,3.2537960954446854,3.6092436974789917,1.872,3.701949860724234,242.0,348.0,232.0,52.0,0.9530332681017613,2.1075514874141876,159,424,339,407
185,南投縣竹山鎮,桂林里,3882,3.5587326120556413,3.517857142857143,2.2468879668049793,3.6900958466453675,1271.0,1419.0,886.0,131.0,1.032658693652254,1.9668195306177503,844,1949,1509,1942
186,南投縣竹山鎮,桶頭里,932,3.004291845493562,4.652406417112299,2.0,3.5307692307692307,228.0,315.0,282.0,66.0,1.2618510158013545,2.208754208754209,155,326,257,322
187,南投縣竹山鎮,瑞竹里,611,3.216039279869067,4.655737704918033,1.7551020408163265,3.4,141.0,208.0,179.0,49.0,1.374074074074074,2.235701906412478,122,285,240,284
