statistic_yyy,site_id,village,household_ordinary_total,household_business_total,household_single_total,household_ordinary_m,household_business_m,household_single_m,household_ordinary_f,household_business_f,household_single_f
統計年,區域別,村里名稱,共同生活戶_戶數,共同事業戶_戶數,單獨生活戶_戶數,共同生活戶_男,共同事業戶_男,單獨生活戶_男,共同生活戶_女,共同事業戶_女,單獨生活戶_女
106,嘉義縣朴子市,溪口里,206,0,104,423,0,66,385,0,38
106,嘉義縣朴子市,德興里,285,0,125,591,0,86,508,0,39
106,嘉義縣朴子市,仁和里,511,0,541,831,0,175,858,0,366
106,嘉義縣朴子市,大鄉里,926,0,479,1634,0,234,1594,0,245
106,嘉義縣朴子市,大葛里,1008,0,507,1664,0,259,1737,0,248
106,嘉義縣朴子市,佳禾里,204,0,95,395,0,53,404,0,42
106,嘉義縣朴子市,竹村里,301,0,150,579,0,88,525,0,62
106,嘉義縣朴子市,崁前里,242,0,109,491,0,75,431,0,34
106,嘉義縣朴子市,順安里,66,0,40,131,0,22,108,0,18
106,嘉義縣朴子市,崁後里,195,0,112,372,0,77,318,0,35
106,嘉義縣朴子市,德家里,210,0,102,407,0,64,365,0,38
106,嘉義縣朴子市,新庄里,192,0,100,345,0,57,369,0,43
106,嘉義縣朴子市,梅華里,296,0,129,573,0,86,491,0,43
106,嘉義縣朴子市,松華里,338,0,166,651,0,95,566,0,71
106,嘉義縣朴子市,南竹里,139,0,75,255,0,47,242,0,28
106,嘉義縣布袋鎮,岱江里,174,0,76,295,0,36,324,0,40
106,嘉義縣布袋鎮,九龍里,102,0,68,193,0,40,159,0,28
106,嘉義縣布袋鎮,岑海里,594,0,261,1105,0,135,1094,0,126
106,嘉義縣布袋鎮,興中里,317,0,164,537,0,91,558,0,73
106,嘉義縣布袋鎮,光復里,456,0,241,827,0,113,852,0,128
106,嘉義縣布袋鎮,見龍里,249,0,137,475,0,68,428,0,69
106,嘉義縣布袋鎮,新厝里,186,0,106,373,0,56,352,0,50
106,嘉義縣布袋鎮,龍江里,214,0,102,392,0,60,385,0,42
106,嘉義縣布袋鎮,新岑里,258,0,103,507,0,53,475,0,50
106,嘉義縣布袋鎮,新民里,341,0,159,617,0,75,679,0,84
106,嘉義縣布袋鎮,復興里,657,0,297,1161,0,136,1243,0,161
106,嘉義縣布袋鎮,好美里,315,0,122,586,0,54,564,0,68
106,嘉義縣布袋鎮,永安里,316,0,163,543,0,96,550,0,67
106,嘉義縣布袋鎮,東港里,518,0,264,961,0,147,919,0,117
106,嘉義縣布袋鎮,江山里,76,0,74,134,0,45,121,0,29
106,嘉義縣布袋鎮,菜舖里,101,0,73,196,0,52,171,0,21
106,嘉義縣布袋鎮,考試里,78,0,54,132,0,27,130,0,27
106,嘉義縣布袋鎮,振寮里,211,0,131,366,0,77,351,0,54
106,嘉義縣布袋鎮,西安里,339,0,175,609,0,106,572,0,69
106,嘉義縣布袋鎮,東安里,367,0,177,733,0,95,631,0,82
106,嘉義縣布袋鎮,中安里,381,0,237,695,0,136,646,0,101
106,嘉義縣布袋鎮,樹林里,135,0,87,268,0,53,229,0,34
106,嘉義縣布袋鎮,貴舍里,179,0,120,319,0,84,295,0,36
106,嘉義縣大林鎮,東林里,146,0,94,237,0,41,241,0,53
106,嘉義縣大林鎮,西林里,506,0,277,898,0,147,908,0,130
106,嘉義縣大林鎮,吉林里,262,0,193,490,0,91,444,0,102
106,嘉義縣大林鎮,平林里,1767,0,888,2965,0,416,3161,0,472
106,嘉義縣大林鎮,明華里,305,0,127,620,0,81,610,0,46
106,嘉義縣大林鎮,明和里,508,0,197,920,0,108,916,0,89
106,嘉義縣大林鎮,排路里,171,0,103,299,0,71,275,0,32
106,嘉義縣大林鎮,西結里,183,0,134,350,0,91,319,0,43
106,嘉義縣大林鎮,湖北里,181,0,103,322,0,65,290,0,38
106,嘉義縣大林鎮,大糖里,52,0,34,71,0,17,102,0,17
106,嘉義縣大林鎮,大美里,477,0,223,890,0,126,819,0,97
106,嘉義縣大林鎮,過溪里,397,0,169,773,0,100,724,0,69
106,嘉義縣大林鎮,中坑里,368,0,180,682,0,103,581,0,77
106,嘉義縣大林鎮,上林里,211,0,117,412,0,68,361,0,49
106,嘉義縣大林鎮,中林里,414,0,176,817,0,102,792,0,74
106,嘉義縣大林鎮,三和里,573,0,281,1063,0,150,984,0,131
106,嘉義縣大林鎮,溝背里,261,0,140,495,0,72,449,0,68
106,嘉義縣大林鎮,義和里,190,0,85,361,0,47,319,0,38
106,嘉義縣大林鎮,內林里,172,0,94,353,0,56,316,0,38
106,嘉義縣大林鎮,三角里,235,0,108,430,0,58,431,0,50
106,嘉義縣大林鎮,三村里,231,0,84,473,0,50,428,0,34
106,嘉義縣民雄鄉,東榮村,664,0,376,1176,0,216,1161,0,160
106,嘉義縣民雄鄉,中樂村,457,0,226,823,0,120,857,0,106
106,嘉義縣民雄鄉,西安村,962,0,409,1832,0,214,1811,0,195
106,嘉義縣民雄鄉,寮頂村,627,0,246,1149,0,129,1176,0,117
106,嘉義縣民雄鄉,福權村,432,0,154,906,0,90,846,0,64
106,嘉義縣民雄鄉,東湖村,504,0,232,964,0,134,942,0,98
106,嘉義縣民雄鄉,頂崙村,407,0,148,785,0,83,759,0,65
106,嘉義縣民雄鄉,菁埔村,449,0,143,977,0,88,887,0,55
106,嘉義縣民雄鄉,中和村,277,0,98,509,0,53,511,0,45
106,嘉義縣民雄鄉,平和村,223,0,84,444,0,50,418,0,34
106,嘉義縣民雄鄉,西昌村,224,0,88,456,0,62,454,0,26
106,嘉義縣民雄鄉,豊收村,607,0,413,1041,0,235,1027,0,178
106,嘉義縣民雄鄉,三興村,382,0,192,697,0,91,661,0,101
106,嘉義縣民雄鄉,東興村,132,0,66,285,0,38,241,0,28
106,嘉義縣民雄鄉,鎮北村,289,0,127,555,0,71,546,0,56
106,嘉義縣民雄鄉,興中村,530,0,221,1019,0,113,959,0,108
106,嘉義縣民雄鄉,興南村,785,0,326,1395,0,170,1414,0,156
106,嘉義縣民雄鄉,福興村,542,0,191,1067,0,101,971,0,90
106,嘉義縣民雄鄉,文隆村,702,0,323,1294,0,161,1206,0,162
106,嘉義縣民雄鄉,山中村,1004,0,327,2047,0,194,1903,0,133
106,嘉義縣民雄鄉,中央村,352,0,114,733,0,66,668,0,48
106,嘉義縣民雄鄉,北斗村,1578,0,574,2843,0,300,2811,0,274
106,嘉義縣民雄鄉,?福村,716,0,319,1298,0,168,1234,0,151
106,嘉義縣民雄鄉,大崎村,652,0,344,1213,0,196,1126,0,148
106,嘉義縣民雄鄉,秀林村,705,0,295,1331,0,168,1222,0,127
106,嘉義縣民雄鄉,松山村,478,0,194,929,0,113,866,0,81
106,嘉義縣民雄鄉,金興村,869,0,396,1461,0,198,1502,0,198
106,嘉義縣民雄鄉,福樂村,1934,0,807,3440,0,415,3412,0,392
106,嘉義縣溪口鄉,溪東村,376,0,220,663,0,114,640,0,106
106,嘉義縣溪口鄉,溪西村,180,0,112,357,0,73,311,0,39
106,嘉義縣溪口鄉,溪北村,179,0,85,338,0,54,323,0,31
106,嘉義縣溪口鄉,游東村,267,0,140,525,0,90,484,0,50
106,嘉義縣溪口鄉,游西村,186,0,138,361,0,82,284,0,56
106,嘉義縣溪口鄉,柴林村,200,0,111,399,0,71,370,0,40
106,嘉義縣溪口鄉,林腳村,216,0,169,409,0,111,367,0,58
106,嘉義縣溪口鄉,美南村,307,0,150,584,0,96,548,0,54
106,嘉義縣溪口鄉,美北村,277,0,90,551,0,57,481,0,33
106,嘉義縣溪口鄉,本厝村,246,0,121,498,0,76,444,0,45
106,嘉義縣溪口鄉,柳溝村,354,0,147,705,0,84,610,0,63
106,嘉義縣溪口鄉,疊溪村,288,0,156,534,0,93,515,0,63
106,嘉義縣溪口鄉,妙崙村,184,0,96,360,0,64,349,0,32
106,嘉義縣溪口鄉,坪頂村,229,0,123,460,0,77,423,0,46
106,嘉義縣新港鄉,宮前村,621,0,296,1187,0,158,1133,0,138
106,嘉義縣新港鄉,宮後村,421,0,186,871,0,98,768,0,88
106,嘉義縣新港鄉,大興村,393,0,174,763,0,102,794,0,72
106,嘉義縣新港鄉,福德村,447,0,155,882,0,88,850,0,67
106,嘉義縣新港鄉,古民村,351,0,162,715,0,98,662,0,64
106,嘉義縣新港鄉,中庄村,422,0,153,854,0,97,732,0,56
106,嘉義縣新港鄉,大潭村,439,0,159,890,0,108,821,0,51
106,嘉義縣新港鄉,西庄村,242,0,117,538,0,74,463,0,43
106,嘉義縣新港鄉,埤子村,154,0,62,302,0,40,282,0,22
106,嘉義縣新港鄉,南崙村,250,0,123,511,0,72,466,0,51
106,嘉義縣新港鄉,北崙村,127,0,72,259,0,50,247,0,22
106,嘉義縣新港鄉,海瀛村,135,0,72,266,0,46,220,0,26
106,嘉義縣新港鄉,月眉村,464,0,202,907,0,129,829,0,73
106,嘉義縣新港鄉,月潭村,397,0,166,871,0,100,786,0,66
106,嘉義縣新港鄉,溪北村,378,0,144,751,0,93,653,0,51
106,嘉義縣新港鄉,三間村,421,0,122,784,0,68,798,0,54
106,嘉義縣新港鄉,中洋村,294,0,120,562,0,66,538,0,54
106,嘉義縣新港鄉,菜公村,272,0,94,517,0,61,509,0,33
106,嘉義縣新港鄉,安和村,276,0,131,558,0,83,493,0,48
106,嘉義縣新港鄉,潭大村,305,0,124,620,0,71,595,0,53
106,嘉義縣新港鄉,南港村,286,0,145,543,0,89,527,0,56
106,嘉義縣新港鄉,板頭村,153,0,86,286,0,46,267,0,40
106,嘉義縣新港鄉,共和村,231,0,103,474,0,61,423,0,42
106,嘉義縣六腳鄉,蒜頭村,307,0,207,573,0,126,544,0,81
106,嘉義縣六腳鄉,蒜東村,228,0,132,413,0,85,381,0,47
106,嘉義縣六腳鄉,蒜南村,233,0,142,455,0,88,393,0,54
106,嘉義縣六腳鄉,工廠村,55,0,52,91,0,27,97,0,25
106,嘉義縣六腳鄉,灣南村,324,0,167,616,0,96,566,0,71
106,嘉義縣六腳鄉,灣北村,312,0,176,593,0,117,590,0,59
106,嘉義縣六腳鄉,雙涵村,236,0,120,456,0,72,400,0,48
106,嘉義縣六腳鄉,塗師村,172,0,98,328,0,60,305,0,38
106,嘉義縣六腳鄉,三義村,198,0,90,384,0,58,355,0,32
106,嘉義縣六腳鄉,港美村,183,0,123,369,0,77,312,0,46
106,嘉義縣六腳鄉,豐美村,281,0,142,562,0,89,529,0,53
106,嘉義縣六腳鄉,六斗村,246,0,161,456,0,97,445,0,64
106,嘉義縣六腳鄉,崙陽村,272,0,156,502,0,94,510,0,62
106,嘉義縣六腳鄉,蘇厝村,406,0,209,746,0,114,705,0,95
106,嘉義縣六腳鄉,竹本村,169,0,112,310,0,68,274,0,44
106,嘉義縣六腳鄉,永賢村,124,0,93,213,0,52,223,0,41
106,嘉義縣六腳鄉,魚寮村,166,0,131,285,0,87,264,0,44
106,嘉義縣六腳鄉,潭墘村,243,0,125,454,0,75,424,0,50
106,嘉義縣六腳鄉,正義村,371,0,197,697,0,118,612,0,79
106,嘉義縣六腳鄉,溪厝村,162,0,100,308,0,56,280,0,44
106,嘉義縣六腳鄉,六腳村,202,0,140,357,0,77,338,0,63
106,嘉義縣六腳鄉,六南村,141,0,102,268,0,61,254,0,41
106,嘉義縣六腳鄉,崩山村,185,0,107,316,0,74,305,0,33
106,嘉義縣六腳鄉,古林村,184,0,136,325,0,87,293,0,49
106,嘉義縣六腳鄉,更寮村,164,0,80,299,0,49,245,0,31
106,嘉義縣東石鄉,東石村,554,0,246,1008,0,128,991,0,118
106,嘉義縣東石鄉,猿樹村,262,0,127,473,0,64,460,0,63
106,嘉義縣東石鄉,型厝村,374,0,149,719,0,93,685,0,56
106,嘉義縣東石鄉,塭港村,457,0,134,943,0,82,908,0,52
106,嘉義縣東石鄉,三家村,299,0,137,627,0,83,552,0,54
106,嘉義縣東石鄉,永屯村,194,0,79,371,0,47,363,0,32
106,嘉義縣東石鄉,海埔村,106,0,76,193,0,44,159,0,32
106,嘉義縣東石鄉,龍港村,239,0,157,422,0,101,382,0,56
106,嘉義縣東石鄉,副瀨村,261,0,136,481,0,72,426,0,64
106,嘉義縣東石鄉,下揖村,219,0,129,369,0,92,346,0,37
106,嘉義縣東石鄉,頂揖村,97,0,83,171,0,57,160,0,26
106,嘉義縣東石鄉,溪下村,269,0,175,502,0,109,436,0,66
106,嘉義縣東石鄉,港墘村,344,0,172,657,0,117,570,0,55
106,嘉義縣東石鄉,蔦松村,223,0,140,421,0,85,405,0,55
106,嘉義縣東石鄉,圍潭村,178,0,143,332,0,108,311,0,35
106,嘉義縣東石鄉,洲仔村,229,0,125,439,0,79,393,0,46
106,嘉義縣東石鄉,東崙村,181,0,133,324,0,76,323,0,57
106,嘉義縣東石鄉,西崙村,304,0,149,558,0,80,531,0,69
106,嘉義縣東石鄉,塭仔村,250,0,155,446,0,96,421,0,59
106,嘉義縣東石鄉,網寮村,348,0,217,594,0,124,572,0,93
106,嘉義縣東石鄉,掌潭村,211,0,121,377,0,76,370,0,45
106,嘉義縣東石鄉,港口村,89,0,68,156,0,52,111,0,16
106,嘉義縣東石鄉,鰲鼓村,340,0,151,688,0,77,621,0,74
106,嘉義縣義竹鄉,岸腳村,184,0,148,308,0,89,303,0,59
106,嘉義縣義竹鄉,義竹村,437,0,224,728,0,121,757,0,103
106,嘉義縣義竹鄉,六桂村,302,0,236,547,0,132,549,0,104
106,嘉義縣義竹鄉,仁里村,240,0,147,419,0,73,430,0,74
106,嘉義縣義竹鄉,傳芳村,202,0,115,361,0,65,363,0,50
106,嘉義縣義竹鄉,頭竹村,334,0,209,615,0,127,545,0,82
106,嘉義縣義竹鄉,五厝村,99,0,75,179,0,52,155,0,23
106,嘉義縣義竹鄉,中平村,115,0,110,186,0,57,181,0,53
106,嘉義縣義竹鄉,埤前村,208,0,105,383,0,66,371,0,39
106,嘉義縣義竹鄉,平溪村,114,0,77,227,0,52,195,0,25
106,嘉義縣義竹鄉,後鎮村,121,0,67,219,0,40,187,0,27
106,嘉義縣義竹鄉,北華村,158,0,85,299,0,46,286,0,39
106,嘉義縣義竹鄉,新店村,401,0,209,733,0,94,736,0,115
106,嘉義縣義竹鄉,東過村,227,0,150,402,0,101,384,0,49
106,嘉義縣義竹鄉,西過村,210,0,185,337,0,107,373,0,78
106,嘉義縣義竹鄉,官和村,216,0,94,418,0,57,416,0,37
106,嘉義縣義竹鄉,官順村,116,0,77,208,0,41,212,0,36
106,嘉義縣義竹鄉,新富村,137,0,101,256,0,57,215,0,44
106,嘉義縣義竹鄉,東光村,196,0,164,343,0,98,322,0,66
106,嘉義縣義竹鄉,東榮村,107,0,98,187,0,52,143,0,46
106,嘉義縣義竹鄉,龍蛟村,157,0,131,258,0,92,230,0,39
106,嘉義縣義竹鄉,溪洲村,180,0,130,288,0,77,295,0,53
106,嘉義縣鹿草鄉,後寮村,123,0,60,261,0,33,252,0,27
106,嘉義縣鹿草鄉,鹿東村,146,0,80,303,0,51,265,0,29
106,嘉義縣鹿草鄉,鹿草村,346,0,163,642,0,97,637,0,66
106,嘉義縣鹿草鄉,西井村,364,0,179,685,0,105,648,0,74
106,嘉義縣鹿草鄉,豊稠村,162,2,74,301,205,45,247,3,29
106,嘉義縣鹿草鄉,重寮村,282,0,160,505,0,103,484,0,57
106,嘉義縣鹿草鄉,施家村,119,0,76,222,0,51,190,0,25
106,嘉義縣鹿草鄉,下潭村,217,0,161,423,0,105,339,0,56
106,嘉義縣鹿草鄉,光潭村,283,0,179,523,0,107,463,0,72
106,嘉義縣鹿草鄉,碧潭村,249,0,188,458,0,112,424,0,76
106,嘉義縣鹿草鄉,松竹村,255,0,123,497,0,72,448,0,51
106,嘉義縣鹿草鄉,竹山村,247,0,130,475,0,84,441,0,46
106,嘉義縣鹿草鄉,後堀村,332,0,192,604,0,108,566,0,84
106,嘉義縣鹿草鄉,三角村,395,0,219,710,0,132,722,0,87
106,嘉義縣鹿草鄉,下麻村,152,0,111,286,0,60,253,0,51
106,嘉義縣水上鄉,水上村,1159,0,562,1999,0,322,2053,0,240
106,嘉義縣水上鄉,水頭村,711,0,316,1304,0,176,1252,0,140
106,嘉義縣水上鄉,大堀村,429,0,163,857,0,108,744,0,55
106,嘉義縣水上鄉,大崙村,572,0,189,1168,0,108,1083,0,81
106,嘉義縣水上鄉,塗溝村,218,0,91,436,0,62,373,0,29
106,嘉義縣水上鄉,粗溪村,444,0,197,851,0,108,795,0,89
106,嘉義縣水上鄉,下寮村,518,0,253,923,0,152,902,0,101
106,嘉義縣水上鄉,三和村,530,0,220,972,0,137,853,0,83
106,嘉義縣水上鄉,回歸村,124,0,58,203,0,26,223,0,32
106,嘉義縣水上鄉,三鎮村,182,0,94,304,0,39,318,0,55
106,嘉義縣水上鄉,靖和村,111,0,67,198,0,30,186,0,37
106,嘉義縣水上鄉,南和村,370,0,197,674,0,108,674,0,89
106,嘉義縣水上鄉,龍德村,561,0,198,1040,0,116,1009,0,82
106,嘉義縣水上鄉,溪洲村,296,0,163,517,0,78,511,0,85
106,嘉義縣水上鄉,柳林村,594,0,203,1089,0,106,1002,0,97
106,嘉義縣水上鄉,柳鄉村,575,0,261,954,0,137,1026,0,124
106,嘉義縣水上鄉,柳新村,531,0,226,933,0,116,919,0,110
106,嘉義縣水上鄉,寬士村,1199,0,652,2041,0,351,1960,0,301
106,嘉義縣水上鄉,民生村,867,0,449,1449,0,238,1344,0,211
106,嘉義縣水上鄉,忠和村,564,0,249,1010,0,134,980,0,115
106,嘉義縣水上鄉,中庄村,513,0,261,889,0,135,884,0,126
106,嘉義縣水上鄉,南鄉村,232,0,79,501,0,48,438,0,31
106,嘉義縣水上鄉,三界村,260,0,107,519,0,65,466,0,42
106,嘉義縣水上鄉,國姓村,334,0,154,658,0,103,622,0,51
106,嘉義縣水上鄉,內溪村,318,0,144,592,0,83,561,0,61
106,嘉義縣水上鄉,義興村,224,0,106,442,0,68,384,0,38
106,嘉義縣中埔鄉,中埔村,500,0,240,986,0,152,917,0,88
106,嘉義縣中埔鄉,??村,256,0,137,496,0,72,478,0,65
106,嘉義縣中埔鄉,龍門村,220,0,76,462,0,45,415,0,31
106,嘉義縣中埔鄉,裕民村,242,0,114,481,0,78,401,0,36
106,嘉義縣中埔鄉,金蘭村,397,0,176,803,0,96,736,0,80
106,嘉義縣中埔鄉,富收村,806,0,356,1484,0,209,1396,0,147
106,嘉義縣中埔鄉,和睦村,924,0,449,1679,0,231,1623,0,218
106,嘉義縣中埔鄉,和美村,2036,0,1119,3475,0,546,3441,0,573
106,嘉義縣中埔鄉,和興村,1675,0,785,2879,0,392,2830,0,393
106,嘉義縣中埔鄉,隆興村,509,0,241,1023,0,145,916,0,96
106,嘉義縣中埔鄉,義仁村,407,0,149,815,0,91,755,0,58
106,嘉義縣中埔鄉,社口村,575,0,242,1175,0,141,1032,0,101
106,嘉義縣中埔鄉,灣潭村,284,0,112,578,0,70,491,0,42
106,嘉義縣中埔鄉,石?村,329,0,157,610,0,97,598,0,60
106,嘉義縣中埔鄉,頂埔村,255,0,95,536,0,61,478,0,34
106,嘉義縣中埔鄉,同仁村,525,0,197,1092,0,110,959,0,87
106,嘉義縣中埔鄉,瑞豐村,179,0,70,410,0,50,360,0,20
106,嘉義縣中埔鄉,沄水村,269,0,114,551,0,71,494,0,43
106,嘉義縣中埔鄉,三層村,177,0,65,344,0,45,307,0,20
106,嘉義縣中埔鄉,深坑村,198,0,65,423,0,41,375,0,24
106,嘉義縣中埔鄉,東興村,85,0,51,178,0,37,151,0,14
106,嘉義縣中埔鄉,中崙村,84,0,39,153,0,29,139,0,10
106,嘉義縣竹崎鄉,竹崎村,711,0,295,1339,0,157,1322,0,138
106,嘉義縣竹崎鄉,和平村,604,0,197,1229,0,120,1161,0,77
106,嘉義縣竹崎鄉,坑頭村,198,0,80,404,0,61,393,0,19
106,嘉義縣竹崎鄉,沙坑村,206,0,87,447,0,59,396,0,28
106,嘉義縣竹崎鄉,獅埜村,307,0,129,683,0,84,593,0,45
106,嘉義縣竹崎鄉,義和村,156,0,57,339,0,32,294,0,25
106,嘉義縣竹崎鄉,義仁村,280,1,121,579,1,77,505,10,44
106,嘉義縣竹崎鄉,灣橋村,1462,1,676,2752,3,372,2578,0,304
106,嘉義縣竹崎鄉,鹿滿村,372,1,136,803,1,78,693,0,58
106,嘉義縣竹崎鄉,紫雲村,366,0,116,788,0,75,743,0,41
106,嘉義縣竹崎鄉,內埔村,419,3,154,852,0,87,825,8,67
106,嘉義縣竹崎鄉,昇平村,466,0,146,999,0,96,908,0,50
106,嘉義縣竹崎鄉,白杞村,169,0,83,342,0,56,305,0,27
106,嘉義縣竹崎鄉,桃源村,265,0,111,580,0,79,496,0,32
106,嘉義縣竹崎鄉,塘興村,210,0,79,482,0,45,443,0,34
106,嘉義縣竹崎鄉,義隆村,159,0,54,349,0,39,308,0,15
106,嘉義縣竹崎鄉,龍山村,453,0,140,1018,0,88,917,0,52
106,嘉義縣竹崎鄉,文?村,170,0,105,360,0,62,280,0,43
106,嘉義縣竹崎鄉,金獅村,112,0,82,216,0,54,187,0,28
106,嘉義縣竹崎鄉,復金村,489,0,132,1113,0,81,951,0,51
106,嘉義縣竹崎鄉,緞繻村,262,0,107,502,0,64,421,0,43
106,嘉義縣竹崎鄉,仁壽村,52,0,65,111,0,47,81,0,18
106,嘉義縣竹崎鄉,中和村,216,0,141,416,0,94,355,0,47
106,嘉義縣竹崎鄉,光華村,185,0,112,378,0,75,298,0,37
106,嘉義縣梅山鄉,梅東村,646,0,322,1149,0,179,1142,0,143
106,嘉義縣梅山鄉,梅南村,261,0,147,450,0,67,435,0,80
106,嘉義縣梅山鄉,過山村,149,0,63,275,0,34,243,0,29
106,嘉義縣梅山鄉,梅北村,1248,0,539,2318,0,273,2235,0,266
106,嘉義縣梅山鄉,圳南村,110,0,55,230,0,40,172,0,15
106,嘉義縣梅山鄉,永興村,143,0,65,282,0,39,269,0,26
106,嘉義縣梅山鄉,半天村,106,0,44,189,0,27,192,0,17
106,嘉義縣梅山鄉,圳北村,160,1,60,350,0,33,277,10,27
106,嘉義縣梅山鄉,大南村,439,0,170,957,0,105,790,0,65
106,嘉義縣梅山鄉,?溪村,157,0,74,319,0,50,264,0,24
106,嘉義縣梅山鄉,安靖村,228,0,85,482,0,53,377,0,32
106,嘉義縣梅山鄉,太平村,133,0,66,281,0,46,211,0,20
106,嘉義縣梅山鄉,碧湖村,77,0,39,146,0,27,131,0,12
106,嘉義縣梅山鄉,太興村,108,0,50,228,0,37,193,0,13
106,嘉義縣梅山鄉,瑞?村,187,0,75,410,0,55,365,0,20
106,嘉義縣梅山鄉,瑞里村,168,0,58,353,0,37,309,0,21
106,嘉義縣梅山鄉,太和村,258,0,96,529,0,68,457,0,28
106,嘉義縣梅山鄉,龍眼村,110,0,72,195,0,44,180,0,28
106,嘉義縣番路鄉,江西村,303,0,193,620,0,108,500,0,85
106,嘉義縣番路鄉,內甕村,113,0,71,205,0,49,200,0,22
106,嘉義縣番路鄉,新福村,357,0,140,713,0,92,660,0,48
106,嘉義縣番路鄉,下坑村,500,0,238,928,0,130,918,0,108
106,嘉義縣番路鄉,番路村,236,0,71,464,0,45,424,0,26
106,嘉義縣番路鄉,民和村,221,0,90,475,0,64,441,0,26
106,嘉義縣番路鄉,觸口村,345,0,172,667,0,102,633,0,70
106,嘉義縣番路鄉,大湖村,168,0,93,350,0,76,273,0,17
106,嘉義縣番路鄉,公田村,242,0,265,443,0,164,375,0,101
106,嘉義縣番路鄉,公興村,137,0,154,242,0,105,167,0,49
106,嘉義縣番路鄉,草山村,101,0,49,198,0,32,167,0,17
106,嘉義縣大埔鄉,大埔村,418,0,318,690,0,165,689,0,153
106,嘉義縣大埔鄉,和平村,186,0,115,305,0,68,301,0,47
106,嘉義縣大埔鄉,永樂村,128,0,63,235,0,42,213,0,21
106,嘉義縣大埔鄉,茄苳村,243,0,162,446,0,94,422,0,68
106,嘉義縣大埔鄉,西興村,140,0,155,231,0,89,219,0,66
106,嘉義縣阿里山鄉,中山村,101,0,56,186,0,32,173,0,24
106,嘉義縣阿里山鄉,中正村,47,0,39,91,0,25,88,0,14
106,嘉義縣阿里山鄉,香林村,44,0,34,67,0,17,68,0,17
106,嘉義縣阿里山鄉,十字村,84,0,43,178,0,27,133,0,16
106,嘉義縣阿里山鄉,來吉村,88,0,41,152,0,23,160,0,18
106,嘉義縣阿里山鄉,豐山村,91,0,35,190,0,28,153,0,7
106,嘉義縣阿里山鄉,達邦村,244,0,91,463,0,52,446,0,39
106,嘉義縣阿里山鄉,樂野村,280,0,101,545,0,50,543,0,51
106,嘉義縣阿里山鄉,里佳村,62,0,25,143,0,18,116,0,7
106,嘉義縣阿里山鄉,山美村,140,0,49,304,0,22,260,0,27
106,嘉義縣阿里山鄉,新美村,89,0,34,172,0,23,155,0,11
106,嘉義縣阿里山鄉,茶山村,76,0,36,131,0,25,130,0,11
106,屏東縣屏東市,光榮里,206,0,126,341,0,62,374,0,64
106,屏東縣屏東市,文明里,68,0,63,104,0,26,114,0,37
106,屏東縣屏東市,武廟里,84,0,56,143,0,24,136,0,32
106,屏東縣屏東市,大同里,159,0,109,282,0,55,291,0,54
106,屏東縣屏東市,泰安里,145,0,89,223,0,41,228,0,48
106,屏東縣屏東市,端正里,66,0,41,114,0,26,106,0,15
106,屏東縣屏東市,民權里,173,0,104,281,0,59,300,0,45
106,屏東縣屏東市,大埔里,195,0,107,377,0,58,339,0,49
106,屏東縣屏東市,必信里,175,0,76,283,0,46,304,0,30
106,屏東縣屏東市,崇智里,103,0,74,192,0,38,178,0,36
106,屏東縣屏東市,崇禮里,78,0,51,150,0,27,137,0,24
106,屏東縣屏東市,維新里,753,0,425,1344,0,216,1304,0,209
106,屏東縣屏東市,安樂里,137,0,97,217,0,44,214,0,53
106,屏東縣屏東市,平和里,174,0,135,306,0,69,286,0,66
106,屏東縣屏東市,楠樹里,119,0,68,200,0,33,199,0,35
106,屏東縣屏東市,扶風里,162,0,104,272,0,55,274,0,49
106,屏東縣屏東市,慶春里,88,0,54,142,0,27,124,0,27
106,屏東縣屏東市,金泉里,173,0,117,294,0,56,306,0,61
106,屏東縣屏東市,勝豐里,110,0,63,197,0,33,187,0,30
106,屏東縣屏東市,橋南里,454,1,253,794,1,152,770,0,101
106,屏東縣屏東市,橋北里,246,0,141,410,0,71,428,0,70
106,屏東縣屏東市,長春里,625,0,269,1017,0,130,1133,0,139
106,屏東縣屏東市,豐榮里,761,0,439,1204,0,194,1283,0,245
106,屏東縣屏東市,豐源里,1158,0,439,1947,0,197,2124,0,242
106,屏東縣屏東市,豐田里,1288,0,483,2176,0,211,2279,0,272
106,屏東縣屏東市,大連里,2961,1,1059,4924,6,453,5127,5,606
106,屏東縣屏東市,湖西里,401,0,153,835,0,86,774,0,67
106,屏東縣屏東市,湖南里,288,0,97,586,0,60,541,0,37
106,屏東縣屏東市,歸心里,300,0,99,617,0,56,576,0,43
106,屏東縣屏東市,瑞光里,2143,2,1162,3485,172,549,3629,72,613
106,屏東縣屏東市,新生里,1607,0,624,2892,0,310,2811,0,314
106,屏東縣屏東市,頂宅里,138,0,60,292,0,33,250,0,27
106,屏東縣屏東市,厚生里,828,0,429,1464,0,202,1462,0,227
106,屏東縣屏東市,擇仁里,248,0,185,403,0,115,390,0,70
106,屏東縣屏東市,建國里,277,0,187,435,0,97,464,0,90
106,屏東縣屏東市,一心里,369,0,251,547,0,113,619,0,138
106,屏東縣屏東市,萬年里,186,0,129,320,0,70,298,0,59
106,屏東縣屏東市,義勇里,341,0,231,510,0,107,558,0,124
106,屏東縣屏東市,光華里,207,0,135,356,0,76,287,0,59
106,屏東縣屏東市,永安里,2130,0,911,3638,0,419,3739,0,492
