鄉鎮市區,村里,納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
三重區,正安里,582,430568,740,526,350,892,688.9,93.12
三重區,吉利里,423,290330,686,523,349,872,553.88,80.7
三重區,忠孝里,463,348532,753,532,319,917,862.49,114.58
三重區,秀江里,354,287363,812,551,320,914,1279.59,157.63
三重區,龍濱里,887,672797,759,556,351,867,746.85,98.46
三重區,平和里,402,259221,645,484,317,783,603.76,93.63
三重區,正德里,296,214630,725,510,309,903,812.36,112.03
三重區,五福里,1108,1015894,917,663,381,1130,879.32,95.9
三重區,富華里,935,763213,816,571,359,940,922.29,112.99
三重區,田安里,1843,1509225,819,575,349,1001,788.44,96.28
三重區,慈惠里,578,378666,655,527,363,801,531.48,81.13
三重區,慈福里,573,375819,656,525,326,808,576.74,87.93
三重區,永盛里,866,616438,712,536,357,836,987.86,138.78
三重區,福民里,1032,784044,760,537,327,907,944.73,124.35
三重區,田中里,1926,1583329,822,594,354,1025,803.24,97.71
三重區,永清里,1527,1116977,731,570,354,918,640.5,87.56
三重區,維德里,829,587351,709,533,319,886,729.22,102.92
三重區,五華里,1488,1492704,1003,647,400,1200,1193.15,118.94
三重區,永煇里,660,424763,644,523,335,777,569.61,88.51
三重區,三民里,980,794155,810,580,346,980,799.3,98.64
三重區,錦田里,635,832551,1311,569,354,1002,8373.35,638.65
三重區,慈祐里,1316,1131741,860,567,366,985,1292.95,150.35
三重區,六福里,1640,1202939,733,578,366,916,677.14,92.32
三重區,光陽里,2054,1866828,909,621,366,1118,1085.33,119.41
三重區,福田里,1133,855972,755,569,367,942,640.45,84.77
三重區,富福里,544,366284,673,519,326,803,589.54,87.56
三重區,仁忠里,788,503729,639,529,343,802,506.7,79.26
三重區,富貴里,2031,2384596,1174,727,398,1379,1466.84,124.93
三重區,慈愛里,938,597214,637,538,340,830,452.3,71.04
三重區,福德里,1195,1029711,862,586,342,1019,1267.32,147.08
三重區,永豐里,1549,1139820,736,548,354,948,611.28,83.07
三重區,博愛里,1401,1021510,729,538,334,873,675.93,92.7
三重區,永吉里,899,680812,757,561,360,947,678.51,89.6
三重區,永順里,1355,909899,672,514,337,806,600.34,89.4
三重區,永發里,1971,1652035,838,596,355,1056,830.06,99.03
三重區,立德里,962,749687,779,553,330,943,781.39,100.27
三重區,福樂里,1040,771879,742,546,351,889,895.08,120.6
三重區,仁華里,1241,970901,782,589,377,989,634.95,81.16
三重區,五順里,992,679568,685,541,343,854,546.15,79.72
三重區,其他,52,33424,643,481,324,758,488.98,76.07
三重區,合計,106434,86616248,814,572,354,977,1181.72,145.21
泰山區,黎明里,1026,796272,776,594,360,977,762.39,98.23
泰山區,大科里,259,206695,798,613,346,1052,696.32,87.25
泰山區,山腳里,1981,1503100,759,570,360,939,720.2,94.92
泰山區,楓樹里,1284,1103197,859,617,376,1010,919.15,106.98
泰山區,同榮里,1278,1037966,812,581,368,989,813.55,100.17
泰山區,義學里,1285,973817,758,593,361,947,683.86,90.24
泰山區,明志里,1166,937159,804,579,353,987,900.18,112
泰山區,貴子里,1223,1048766,858,633,353,1100,794.94,92.7
泰山區,貴和里,1650,1283902,778,584,347,981,777.85,99.97
泰山區,福泰里,809,554215,685,527,344,829,620.95,90.64
泰山區,同興里,1181,1109256,939,668,380,1206,1016.09,108.18
泰山區,義仁里,2533,2324333,918,676,404,1183,830.63,90.52
泰山區,泰友里,659,477020,724,554,350,947,579.72,80.09
泰山區,新明里,1012,719140,711,537,343,906,577.4,81.25
泰山區,貴賢里,1256,1139572,907,656,384,1153,835.04,92.04
泰山區,福興里,1164,1048637,901,677,396,1189,860.19,95.48
泰山區,全興里,2811,3076199,1094,846,474,1453,980.37,89.59
泰山區,其他,0,0,0,0,0,0,0,0
泰山區,合計,22577,19339244,857,624,375,1090,830.11,96.91
新店區,張北里,2704,3302911,1221,724,409,1397,2951.5,241.63
新店區,張南里,726,851769,1173,737,384,1401,1521.87,129.72
新店區,廣明里,286,269813,943,581,363,935,2645.79,280.45
新店區,江陵里,2069,2960599,1431,777,410,1652,2964.18,207.15
新店區,百忍里,1339,1233172,921,639,382,1134,971.97,105.54
新店區,青潭里,1742,1485625,853,633,385,1089,715.61,83.91
新店區,員潭里,1415,1137691,804,622,407,1042,644.57,80.17
新店區,雙坑里,163,99266,609,525,341,716,513.57,84.33
新店區,粗坑里,967,991498,1025,654,362,1260,1378.25,134.42
新店區,屈尺里,623,466214,748,565,368,916,636.41,85.04
新店區,廣興里,304,224879,740,559,347,863,691.95,93.54
新店區,龜山里,406,320017,788,532,340,903,1113.17,141.23
新店區,直潭里,329,334997,1018,596,362,1025,2424.96,238.16
新店區,塗潭里,187,164262,878,485,291,705,4242.08,482.93
新店區,公崙里,3516,3462905,985,671,397,1190,1212.5,123.11
新店區,柴埕里,2730,2525869,925,661,385,1189,933.94,100.94
新店區,雙城里,1490,1064806,715,555,355,913,571.76,80.01
新店區,頂城里,355,246743,695,534,336,840,661.23,95.13
新店區,下城里,968,2340152,2418,885,437,2106,7772.79,321.52
新店區,文中里,594,640737,1079,669,416,1251,1592.54,147.64
新店區,國校里,831,809355,974,673,394,1194,1503.6,154.38
新店區,新生里,2035,2232512,1097,704,397,1383,1238.41,112.88
新店區,中興里,1966,1978351,1006,695,386,1279,1110.08,110.31
新店區,新安里,1544,1578696,1022,696,373,1270,1168.03,114.24
新店區,文明里,733,982161,1340,587,344,1055,6955.83,519.12
新店區,寶興里,1994,3428838,1720,776,414,1635,6294.06,366.02
新店區,寶安里,2016,2106845,1045,687,399,1278,1413.31,135.24
新店區,信義里,2252,2447891,1087,663,385,1342,1278.75,117.64
新店區,忠孝里,896,801070,894,635,378,1111,937.27,104.83
新店區,大鵬里,916,999532,1091,788,398,1376,1133.9,103.91
新店區,大豐里,1274,1232962,968,659,376,1230,1030.32,106.46
新店區,明德里,1375,1435954,1044,698,394,1311,1193.7,114.3
新店區,中山里,1731,2927894,1691,1040,516,2014,3181.26,188.08
新店區,和平里,185,121531,657,533,347,824,475.7,72.41
新店區,仁愛里,713,663598,931,655,390,1252,921.03,98.96
新店區,中正里,2080,2088526,1004,702,410,1277,1103.9,109.94
新店區,美潭里,1658,1523892,919,656,386,1179,1068.46,116.25
新店區,德安里,1783,1363584,765,590,374,957,633.27,82.8
新店區,太平里,1003,970803,968,629,387,1172,1533.55,158.44
新店區,中央里,2231,3648389,1635,895,430,1883,5884.6,359.84
新店區,百和里,1135,1116834,984,670,377,1228,1214.84,123.46
新店區,福德里,1280,1155313,903,638,379,1101,1149.31,127.33
新店區,福民里,1419,1475410,1040,709,410,1306,1137.87,109.44
新店區,百福里,1213,1270682,1048,719,402,1318,1111.32,106.09
新店區,國豐里,1136,1087922,958,665,399,1176,966.87,100.96
新店區,新德里,856,734667,858,601,369,1069,887.74,103.44
新店區,五峰里,2614,2873302,1099,683,380,1310,1643.3,149.5
